accession	locus	tier1_carrier
GCF_000497165.1	MF6_004285	False
GCF_000497165.1	MF6_004947	False
GCF_000497165.1	MF6_006318	True
GCF_000511895.1	MF6_001079	False
GCF_000511895.1	MF6_002734	True
GCF_000511895.1	MF6_003184	False
GCF_000511895.1	MF6_003684	False
GCF_000511895.1	MF6_003684_Cterm	False
GCF_000511895.1	MF6_003686	False
GCF_000511895.1	MF6_003843	True
GCF_000511895.1	MF6_004284	False
GCF_000511895.1	MF6_004284_Cterm	False
GCF_000511895.1	MF6_004285	False
GCF_000511895.1	MF6_004947	True
GCF_000511895.1	MF6_006318	True
GCF_000511915.1	MF6_001079	False
GCF_000511915.1	MF6_002734	True
GCF_000511915.1	MF6_003184	False
GCF_000511915.1	MF6_003684	False
GCF_000511915.1	MF6_003684_Cterm	False
GCF_000511915.1	MF6_003686	False
GCF_000511915.1	MF6_003843	True
GCF_000511915.1	MF6_004284	False
GCF_000511915.1	MF6_004284_Cterm	False
GCF_000511915.1	MF6_004285	False
GCF_000511915.1	MF6_004947	True
GCF_000511915.1	MF6_006318	True
GCF_000520895.1	MF6_001079	False
GCF_000520895.1	MF6_002734	True
GCF_000520895.1	MF6_003184	False
GCF_000520895.1	MF6_003684	False
GCF_000520895.1	MF6_003684_Cterm	False
GCF_000520895.1	MF6_003686	False
GCF_000520895.1	MF6_003843	True
GCF_000520895.1	MF6_004284	False
GCF_000520895.1	MF6_004284_Cterm	False
GCF_000520895.1	MF6_004285	False
GCF_000520895.1	MF6_004947	True
GCF_000520895.1	MF6_006318	True
GCF_000521645.1	MF6_001079	False
GCF_000521645.1	MF6_002734	True
GCF_000521645.1	MF6_003184	False
GCF_000521645.1	MF6_003684	False
GCF_000521645.1	MF6_003684_Cterm	False
GCF_000521645.1	MF6_003686	False
GCF_000521645.1	MF6_003843	True
GCF_000521645.1	MF6_004284	False
GCF_000521645.1	MF6_004284_Cterm	False
GCF_000521645.1	MF6_004285	False
GCF_000521645.1	MF6_004947	True
GCF_000521645.1	MF6_006318	True
GCF_000522545.2	MF6_001079	False
GCF_000522545.2	MF6_002734	False
GCF_000522545.2	MF6_003184	False
GCF_000522545.2	MF6_003684	False
GCF_000522545.2	MF6_003684_Cterm	False
GCF_000522545.2	MF6_003686	False
GCF_000522545.2	MF6_003843	False
GCF_000522545.2	MF6_004284	False
GCF_000522545.2	MF6_004284_Cterm	False
GCF_000522545.2	MF6_004285	False
GCF_000522545.2	MF6_004947	False
GCF_000522545.2	MF6_006318	False
GCF_000567905.1	MF6_001079	False
GCF_000567905.1	MF6_002734	True
GCF_000567905.1	MF6_003184	False
GCF_000567905.1	MF6_003684	False
GCF_000567905.1	MF6_003684_Cterm	False
GCF_000567905.1	MF6_003686	False
GCF_000567905.1	MF6_003843	True
GCF_000567905.1	MF6_004284	False
GCF_000567905.1	MF6_004284_Cterm	False
GCF_000567905.1	MF6_004285	False
GCF_000567905.1	MF6_004947	True
GCF_000567905.1	MF6_006318	True
GCF_000567925.1	MF6_001079	False
GCF_000567925.1	MF6_002734	True
GCF_000567925.1	MF6_003184	False
GCF_000567925.1	MF6_003684	False
GCF_000567925.1	MF6_003684_Cterm	False
GCF_000567925.1	MF6_003686	False
GCF_000567925.1	MF6_003843	True
GCF_000567925.1	MF6_004284	False
GCF_000567925.1	MF6_004284_Cterm	False
GCF_000567925.1	MF6_004285	False
GCF_000567925.1	MF6_004947	True
GCF_000567925.1	MF6_006318	True
GCF_000567945.1	MF6_001079	False
GCF_000567945.1	MF6_002734	True
GCF_000567945.1	MF6_003184	False
GCF_000567945.1	MF6_003684	False
GCF_000567945.1	MF6_003684_Cterm	False
GCF_000567945.1	MF6_003686	False
GCF_000567945.1	MF6_003843	True
GCF_000567945.1	MF6_004284	False
GCF_000567945.1	MF6_004284_Cterm	False
GCF_000567945.1	MF6_004285	False
GCF_000567945.1	MF6_004947	True
GCF_000567945.1	MF6_006318	True
GCF_000583835.1	MF6_001079	False
GCF_000583835.1	MF6_002734	True
GCF_000583835.1	MF6_003184	False
GCF_000583835.1	MF6_003684	False
GCF_000583835.1	MF6_003684_Cterm	False
GCF_000583835.1	MF6_003686	False
GCF_000583835.1	MF6_003843	True
GCF_000583835.1	MF6_004284	False
GCF_000583835.1	MF6_004284_Cterm	False
GCF_000583835.1	MF6_004285	False
GCF_000583835.1	MF6_004947	True
GCF_000583835.1	MF6_006318	True
GCF_000701165.1	MF6_001079	False
GCF_000701165.1	MF6_002734	True
GCF_000701165.1	MF6_003184	False
GCF_000701165.1	MF6_003684	False
GCF_000701165.1	MF6_003684_Cterm	False
GCF_000701165.1	MF6_003686	False
GCF_000701165.1	MF6_003843	True
GCF_000701165.1	MF6_004284	False
GCF_000701165.1	MF6_004284_Cterm	False
GCF_000701165.1	MF6_004285	False
GCF_000701165.1	MF6_004947	True
GCF_000701165.1	MF6_006318	True
GCF_000705535.2	MF6_001079	False
GCF_000705535.2	MF6_002734	True
GCF_000705535.2	MF6_003184	False
GCF_000705535.2	MF6_003684	False
GCF_000705535.2	MF6_003684_Cterm	False
GCF_000705535.2	MF6_003686	False
GCF_000705535.2	MF6_003843	True
GCF_000705535.2	MF6_004284	False
GCF_000705535.2	MF6_004284_Cterm	False
GCF_000705535.2	MF6_004285	False
GCF_000705535.2	MF6_004947	True
GCF_000705535.2	MF6_006318	True
GCF_000706745.1	MF6_001079	False
GCF_000706745.1	MF6_002734	True
GCF_000706745.1	MF6_003184	False
GCF_000706745.1	MF6_003684	False
GCF_000706745.1	MF6_003684_Cterm	False
GCF_000706745.1	MF6_003686	False
GCF_000706745.1	MF6_003843	True
GCF_000706745.1	MF6_004284	False
GCF_000706745.1	MF6_004284_Cterm	False
GCF_000706745.1	MF6_004285	False
GCF_000706745.1	MF6_004947	True
GCF_000706745.1	MF6_006318	True
GCF_000755725.1	MF6_001079	False
GCF_000755725.1	MF6_002734	True
GCF_000755725.1	MF6_003184	False
GCF_000755725.1	MF6_003684	False
GCF_000755725.1	MF6_003684_Cterm	False
GCF_000755725.1	MF6_003686	False
GCF_000755725.1	MF6_003843	False
GCF_000755725.1	MF6_004284	False
GCF_000755725.1	MF6_004284_Cterm	False
GCF_000755725.1	MF6_004285	False
GCF_000755725.1	MF6_004947	False
GCF_000755725.1	MF6_006318	True
GCF_000755765.1	MF6_001079	False
GCF_000755765.1	MF6_002734	True
GCF_000755765.1	MF6_003184	False
GCF_000755765.1	MF6_003684	False
GCF_000755765.1	MF6_003684_Cterm	False
GCF_000755765.1	MF6_003686	False
GCF_000755765.1	MF6_003843	True
GCF_000755765.1	MF6_004284	False
GCF_000755765.1	MF6_004284_Cterm	False
GCF_000755765.1	MF6_004285	False
GCF_000755765.1	MF6_004947	True
GCF_000755765.1	MF6_006318	True
GCF_000755785.1	MF6_001079	False
GCF_000755785.1	MF6_002734	True
GCF_000755785.1	MF6_003184	False
GCF_000755785.1	MF6_003684	False
GCF_000755785.1	MF6_003684_Cterm	False
GCF_000755785.1	MF6_003686	False
GCF_000755785.1	MF6_003843	True
GCF_000755785.1	MF6_004284	False
GCF_000755785.1	MF6_004284_Cterm	False
GCF_000755785.1	MF6_004285	False
GCF_000755785.1	MF6_004947	True
GCF_000755785.1	MF6_006318	True
GCF_000755805.1	MF6_001079	False
GCF_000755805.1	MF6_002734	True
GCF_000755805.1	MF6_003184	False
GCF_000755805.1	MF6_003684	False
GCF_000755805.1	MF6_003684_Cterm	False
GCF_000755805.1	MF6_003686	False
GCF_000755805.1	MF6_003843	True
GCF_000755805.1	MF6_004284	False
GCF_000755805.1	MF6_004284_Cterm	False
GCF_000755805.1	MF6_004285	False
GCF_000755805.1	MF6_004947	True
GCF_000755805.1	MF6_006318	True
GCF_000755825.1	MF6_001079	False
GCF_000755825.1	MF6_002734	True
GCF_000755825.1	MF6_003184	False
GCF_000755825.1	MF6_003684	False
GCF_000755825.1	MF6_003684_Cterm	False
GCF_000755825.1	MF6_003686	False
GCF_000755825.1	MF6_003843	True
GCF_000755825.1	MF6_004284	False
GCF_000755825.1	MF6_004284_Cterm	False
GCF_000755825.1	MF6_004285	False
GCF_000755825.1	MF6_004947	True
GCF_000755825.1	MF6_006318	True
GCF_000755845.1	MF6_001079	False
GCF_000755845.1	MF6_002734	True
GCF_000755845.1	MF6_003184	False
GCF_000755845.1	MF6_003684	False
GCF_000755845.1	MF6_003684_Cterm	False
GCF_000755845.1	MF6_003686	False
GCF_000755845.1	MF6_003843	True
GCF_000755845.1	MF6_004284	False
GCF_000755845.1	MF6_004284_Cterm	False
GCF_000755845.1	MF6_004285	False
GCF_000755845.1	MF6_004947	True
GCF_000755845.1	MF6_006318	True
GCF_000755865.1	MF6_001079	False
GCF_000755865.1	MF6_002734	True
GCF_000755865.1	MF6_003184	False
GCF_000755865.1	MF6_003684	False
GCF_000755865.1	MF6_003684_Cterm	False
GCF_000755865.1	MF6_003686	False
GCF_000755865.1	MF6_003843	True
GCF_000755865.1	MF6_004284	False
GCF_000755865.1	MF6_004284_Cterm	False
GCF_000755865.1	MF6_004285	False
GCF_000755865.1	MF6_004947	True
GCF_000755865.1	MF6_006318	True
GCF_000755885.1	MF6_001079	False
GCF_000755885.1	MF6_002734	True
GCF_000755885.1	MF6_003184	False
GCF_000755885.1	MF6_003684	False
GCF_000755885.1	MF6_003684_Cterm	False
GCF_000755885.1	MF6_003686	False
GCF_000755885.1	MF6_003843	True
GCF_000755885.1	MF6_004284	False
GCF_000755885.1	MF6_004284_Cterm	False
GCF_000755885.1	MF6_004285	False
GCF_000755885.1	MF6_004947	True
GCF_000755885.1	MF6_006318	True
GCF_000755905.1	MF6_001079	False
GCF_000755905.1	MF6_002734	True
GCF_000755905.1	MF6_003184	False
GCF_000755905.1	MF6_003684	False
GCF_000755905.1	MF6_003684_Cterm	False
GCF_000755905.1	MF6_003686	False
GCF_000755905.1	MF6_003843	True
GCF_000755905.1	MF6_004284	False
GCF_000755905.1	MF6_004284_Cterm	False
GCF_000755905.1	MF6_004285	False
GCF_000755905.1	MF6_004947	True
GCF_000755905.1	MF6_006318	True
GCF_000755925.1	MF6_001079	False
GCF_000755925.1	MF6_002734	True
GCF_000755925.1	MF6_003184	False
GCF_000755925.1	MF6_003684	False
GCF_000755925.1	MF6_003684_Cterm	False
GCF_000755925.1	MF6_003686	False
GCF_000755925.1	MF6_003843	True
GCF_000755925.1	MF6_004284	False
GCF_000755925.1	MF6_004284_Cterm	False
GCF_000755925.1	MF6_004285	False
GCF_000755925.1	MF6_004947	True
GCF_000755925.1	MF6_006318	True
GCF_000755945.1	MF6_001079	False
GCF_000755945.1	MF6_002734	True
GCF_000755945.1	MF6_003184	False
GCF_000755945.1	MF6_003684	False
GCF_000755945.1	MF6_003684_Cterm	False
GCF_000755945.1	MF6_003686	False
GCF_000755945.1	MF6_003843	True
GCF_000755945.1	MF6_004284	False
GCF_000755945.1	MF6_004284_Cterm	False
GCF_000755945.1	MF6_004285	False
GCF_000755945.1	MF6_004947	True
GCF_000755945.1	MF6_006318	True
GCF_000755965.1	MF6_001079	False
GCF_000755965.1	MF6_002734	True
GCF_000755965.1	MF6_003184	False
GCF_000755965.1	MF6_003684	False
GCF_000755965.1	MF6_003684_Cterm	False
GCF_000755965.1	MF6_003686	False
GCF_000755965.1	MF6_003843	True
GCF_000755965.1	MF6_004284	False
GCF_000755965.1	MF6_004284_Cterm	False
GCF_000755965.1	MF6_004285	False
GCF_000755965.1	MF6_004947	True
GCF_000755965.1	MF6_006318	True
GCF_000755985.1	MF6_001079	False
GCF_000755985.1	MF6_002734	True
GCF_000755985.1	MF6_003184	False
GCF_000755985.1	MF6_003684	False
GCF_000755985.1	MF6_003684_Cterm	False
GCF_000755985.1	MF6_003686	False
GCF_000755985.1	MF6_003843	True
GCF_000755985.1	MF6_004284	False
GCF_000755985.1	MF6_004284_Cterm	False
GCF_000755985.1	MF6_004285	False
GCF_000755985.1	MF6_004947	True
GCF_000755985.1	MF6_006318	True
GCF_000756005.1	MF6_001079	False
GCF_000756005.1	MF6_002734	True
GCF_000756005.1	MF6_003184	False
GCF_000756005.1	MF6_003684	False
GCF_000756005.1	MF6_003684_Cterm	False
GCF_000756005.1	MF6_003686	False
GCF_000756005.1	MF6_003843	False
GCF_000756005.1	MF6_004284	False
GCF_000756005.1	MF6_004284_Cterm	False
GCF_000756005.1	MF6_004285	False
GCF_000756005.1	MF6_004947	False
GCF_000756005.1	MF6_006318	True
GCF_000756025.1	MF6_001079	False
GCF_000756025.1	MF6_002734	True
GCF_000756025.1	MF6_003184	False
GCF_000756025.1	MF6_003684	False
GCF_000756025.1	MF6_003684_Cterm	False
GCF_000756025.1	MF6_003686	False
GCF_000756025.1	MF6_003843	True
GCF_000756025.1	MF6_004284	False
GCF_000756025.1	MF6_004284_Cterm	False
GCF_000756025.1	MF6_004285	False
GCF_000756025.1	MF6_004947	True
GCF_000756025.1	MF6_006318	True
GCF_000756045.1	MF6_001079	False
GCF_000756045.1	MF6_002734	False
GCF_000756045.1	MF6_003184	False
GCF_000756045.1	MF6_003684	False
GCF_000756045.1	MF6_003684_Cterm	False
GCF_000756045.1	MF6_003686	False
GCF_000756045.1	MF6_003843	False
GCF_000756045.1	MF6_004284	False
GCF_000756045.1	MF6_004284_Cterm	False
GCF_000756045.1	MF6_004285	False
GCF_000756045.1	MF6_004947	False
GCF_000756045.1	MF6_006318	False
GCF_000756065.1	MF6_001079	False
GCF_000756065.1	MF6_002734	True
GCF_000756065.1	MF6_003184	False
GCF_000756065.1	MF6_003684	False
GCF_000756065.1	MF6_003684_Cterm	False
GCF_000756065.1	MF6_003686	False
GCF_000756065.1	MF6_003843	True
GCF_000756065.1	MF6_004284	False
GCF_000756065.1	MF6_004284_Cterm	False
GCF_000756065.1	MF6_004285	False
GCF_000756065.1	MF6_004947	True
GCF_000756065.1	MF6_006318	True
GCF_000756085.1	MF6_001079	False
GCF_000756085.1	MF6_002734	True
GCF_000756085.1	MF6_003184	False
GCF_000756085.1	MF6_003684	False
GCF_000756085.1	MF6_003684_Cterm	False
GCF_000756085.1	MF6_003686	False
GCF_000756085.1	MF6_003843	True
GCF_000756085.1	MF6_004284	False
GCF_000756085.1	MF6_004284_Cterm	False
GCF_000756085.1	MF6_004285	False
GCF_000756085.1	MF6_004947	True
GCF_000756085.1	MF6_006318	True
GCF_000756125.1	MF6_001079	False
GCF_000756125.1	MF6_002734	True
GCF_000756125.1	MF6_003184	False
GCF_000756125.1	MF6_003684	False
GCF_000756125.1	MF6_003684_Cterm	False
GCF_000756125.1	MF6_003686	False
GCF_000756125.1	MF6_003843	True
GCF_000756125.1	MF6_004284	False
GCF_000756125.1	MF6_004284_Cterm	False
GCF_000756125.1	MF6_004285	False
GCF_000756125.1	MF6_004947	True
GCF_000756125.1	MF6_006318	True
GCF_000756145.1	MF6_001079	False
GCF_000756145.1	MF6_002734	True
GCF_000756145.1	MF6_003184	False
GCF_000756145.1	MF6_003684	False
GCF_000756145.1	MF6_003684_Cterm	False
GCF_000756145.1	MF6_003686	False
GCF_000756145.1	MF6_003843	True
GCF_000756145.1	MF6_004284	False
GCF_000756145.1	MF6_004284_Cterm	False
GCF_000756145.1	MF6_004285	False
GCF_000756145.1	MF6_004947	True
GCF_000756145.1	MF6_006318	True
GCF_000756165.1	MF6_001079	False
GCF_000756165.1	MF6_002734	True
GCF_000756165.1	MF6_003184	False
GCF_000756165.1	MF6_003684	False
GCF_000756165.1	MF6_003684_Cterm	False
GCF_000756165.1	MF6_003686	False
GCF_000756165.1	MF6_003843	True
GCF_000756165.1	MF6_004284	False
GCF_000756165.1	MF6_004284_Cterm	False
GCF_000756165.1	MF6_004285	False
GCF_000756165.1	MF6_004947	True
GCF_000756165.1	MF6_006318	True
GCF_000756185.1	MF6_001079	False
GCF_000756185.1	MF6_002734	True
GCF_000756185.1	MF6_003184	False
GCF_000756185.1	MF6_003684	False
GCF_000756185.1	MF6_003684_Cterm	False
GCF_000756185.1	MF6_003686	False
GCF_000756185.1	MF6_003843	True
GCF_000756185.1	MF6_004284	False
GCF_000756185.1	MF6_004284_Cterm	False
GCF_000756185.1	MF6_004285	False
GCF_000756185.1	MF6_004947	True
GCF_000756185.1	MF6_006318	True
GCF_000757015.2	MF6_001079	False
GCF_000757015.2	MF6_002734	True
GCF_000757015.2	MF6_003184	False
GCF_000757015.2	MF6_003684	False
GCF_000757015.2	MF6_003684_Cterm	False
GCF_000757015.2	MF6_003686	False
GCF_000757015.2	MF6_003843	True
GCF_000757015.2	MF6_004284	False
GCF_000757015.2	MF6_004284_Cterm	False
GCF_000757015.2	MF6_004285	False
GCF_000757015.2	MF6_004947	True
GCF_000757015.2	MF6_006318	True
GCF_000757035.2	MF6_001079	False
GCF_000757035.2	MF6_002734	True
GCF_000757035.2	MF6_003184	False
GCF_000757035.2	MF6_003684	False
GCF_000757035.2	MF6_003684_Cterm	False
GCF_000757035.2	MF6_003686	False
GCF_000757035.2	MF6_003843	True
GCF_000757035.2	MF6_004284	False
GCF_000757035.2	MF6_004284_Cterm	False
GCF_000757035.2	MF6_004285	False
GCF_000757035.2	MF6_004947	True
GCF_000757035.2	MF6_006318	True
GCF_000762285.1	MF6_001079	False
GCF_000762285.1	MF6_002734	True
GCF_000762285.1	MF6_003184	False
GCF_000762285.1	MF6_003684	False
GCF_000762285.1	MF6_003684_Cterm	False
GCF_000762285.1	MF6_003686	False
GCF_000762285.1	MF6_003843	True
GCF_000762285.1	MF6_004284	False
GCF_000762285.1	MF6_004284_Cterm	False
GCF_000762285.1	MF6_004285	False
GCF_000762285.1	MF6_004947	True
GCF_000762285.1	MF6_006318	True
GCF_000764575.1	MF6_001079	False
GCF_000764575.1	MF6_002734	True
GCF_000764575.1	MF6_003184	False
GCF_000764575.1	MF6_003684	False
GCF_000764575.1	MF6_003684_Cterm	False
GCF_000764575.1	MF6_003686	False
GCF_000764575.1	MF6_003843	True
GCF_000764575.1	MF6_004284	False
GCF_000764575.1	MF6_004284_Cterm	False
GCF_000764575.1	MF6_004285	False
GCF_000764575.1	MF6_004947	True
GCF_000764575.1	MF6_006318	True
GCF_000764595.1	MF6_001079	False
GCF_000764595.1	MF6_002734	True
GCF_000764595.1	MF6_003184	False
GCF_000764595.1	MF6_003684	False
GCF_000764595.1	MF6_003684_Cterm	False
GCF_000764595.1	MF6_003686	False
GCF_000764595.1	MF6_003843	True
GCF_000764595.1	MF6_004284	False
GCF_000764595.1	MF6_004284_Cterm	False
GCF_000764595.1	MF6_004285	False
GCF_000764595.1	MF6_004947	True
GCF_000764595.1	MF6_006318	True
GCF_000764955.1	MF6_001079	False
GCF_000764955.1	MF6_002734	True
GCF_000764955.1	MF6_003184	False
GCF_000764955.1	MF6_003684	False
GCF_000764955.1	MF6_003684_Cterm	False
GCF_000764955.1	MF6_003686	False
GCF_000764955.1	MF6_003843	False
GCF_000764955.1	MF6_004284	False
GCF_000764955.1	MF6_004284_Cterm	False
GCF_000764955.1	MF6_004285	False
GCF_000764955.1	MF6_004947	True
GCF_000764955.1	MF6_006318	True
GCF_000765375.1	MF6_001079	False
GCF_000765375.1	MF6_002734	True
GCF_000765375.1	MF6_003184	False
GCF_000765375.1	MF6_003684	False
GCF_000765375.1	MF6_003684_Cterm	False
GCF_000765375.1	MF6_003686	False
GCF_000765375.1	MF6_003843	True
GCF_000765375.1	MF6_004284	False
GCF_000765375.1	MF6_004284_Cterm	False
GCF_000765375.1	MF6_004285	False
GCF_000765375.1	MF6_004947	True
GCF_000765375.1	MF6_006318	True
GCF_000770395.1	MF6_001079	False
GCF_000770395.1	MF6_002734	True
GCF_000770395.1	MF6_003184	False
GCF_000770395.1	MF6_003684	False
GCF_000770395.1	MF6_003684_Cterm	False
GCF_000770395.1	MF6_003686	False
GCF_000770395.1	MF6_003843	True
GCF_000770395.1	MF6_004284	False
GCF_000770395.1	MF6_004284_Cterm	False
GCF_000770395.1	MF6_004285	False
GCF_000770395.1	MF6_004947	True
GCF_000770395.1	MF6_006318	True
GCF_000770415.1	MF6_001079	False
GCF_000770415.1	MF6_002734	True
GCF_000770415.1	MF6_003184	False
GCF_000770415.1	MF6_003684_Cterm	False
GCF_000770415.1	MF6_003686	False
GCF_000770415.1	MF6_003843	True
GCF_000770415.1	MF6_004284_Cterm	False
GCF_000770415.1	MF6_004285	False
GCF_000770415.1	MF6_004947	True
GCF_000770415.1	MF6_006318	True
GCF_000770435.1	MF6_001079	False
GCF_000770435.1	MF6_002734	True
GCF_000770435.1	MF6_003184	False
GCF_000770435.1	MF6_003684_Cterm	False
GCF_000770435.1	MF6_003686	False
GCF_000770435.1	MF6_003843	True
GCF_000770435.1	MF6_004284_Cterm	False
GCF_000770435.1	MF6_004285	False
GCF_000770435.1	MF6_004947	True
GCF_000770435.1	MF6_006318	True
GCF_000770455.1	MF6_001079	False
GCF_000770455.1	MF6_002734	True
GCF_000770455.1	MF6_003184	False
GCF_000770455.1	MF6_003684	False
GCF_000770455.1	MF6_003684_Cterm	False
GCF_000770455.1	MF6_003686	False
GCF_000770455.1	MF6_003843	True
GCF_000770455.1	MF6_004284	False
GCF_000770455.1	MF6_004284_Cterm	False
GCF_000770455.1	MF6_004285	False
GCF_000770455.1	MF6_004947	True
GCF_000770455.1	MF6_006318	True
GCF_000770475.1	MF6_001079	False
GCF_000770475.1	MF6_002734	True
GCF_000770475.1	MF6_003184	False
GCF_000770475.1	MF6_003684_Cterm	False
GCF_000770475.1	MF6_003686	False
GCF_000770475.1	MF6_003843	True
GCF_000770475.1	MF6_004284_Cterm	False
GCF_000770475.1	MF6_004285	False
GCF_000770475.1	MF6_004947	True
GCF_000770475.1	MF6_006318	True
GCF_000770495.1	MF6_001079	False
GCF_000770495.1	MF6_002734	True
GCF_000770495.1	MF6_003184	False
GCF_000770495.1	MF6_003684	False
GCF_000770495.1	MF6_003684_Cterm	False
GCF_000770495.1	MF6_003686	False
GCF_000770495.1	MF6_003843	True
GCF_000770495.1	MF6_004284	False
GCF_000770495.1	MF6_004284_Cterm	False
GCF_000770495.1	MF6_004285	False
GCF_000770495.1	MF6_004947	True
GCF_000770495.1	MF6_006318	True
GCF_000770515.1	MF6_001079	False
GCF_000770515.1	MF6_002734	True
GCF_000770515.1	MF6_003184	False
GCF_000770515.1	MF6_003684	False
GCF_000770515.1	MF6_003684_Cterm	False
GCF_000770515.1	MF6_003686	False
GCF_000770515.1	MF6_003843	True
GCF_000770515.1	MF6_004284	False
GCF_000770515.1	MF6_004284_Cterm	False
GCF_000770515.1	MF6_004285	False
GCF_000770515.1	MF6_004947	True
GCF_000770515.1	MF6_006318	True
GCF_000770535.1	MF6_001079	False
GCF_000770535.1	MF6_002734	True
GCF_000770535.1	MF6_003184	False
GCF_000770535.1	MF6_003684	False
GCF_000770535.1	MF6_003684_Cterm	False
GCF_000770535.1	MF6_003686	False
GCF_000770535.1	MF6_003843	True
GCF_000770535.1	MF6_004284	False
GCF_000770535.1	MF6_004284_Cterm	False
GCF_000770535.1	MF6_004285	False
GCF_000770535.1	MF6_004947	True
GCF_000770535.1	MF6_006318	True
GCF_000770565.1	MF6_001079	False
GCF_000770565.1	MF6_002734	True
GCF_000770565.1	MF6_003184	False
GCF_000770565.1	MF6_003684	False
GCF_000770565.1	MF6_003684_Cterm	False
GCF_000770565.1	MF6_003686	False
GCF_000770565.1	MF6_003843	True
