query	acc	contig	gene	start	end	strand	pident	qcovs	qcovhsp	qstart	qend	bits	evalue	slen	qlen	tier	contig_len	contig_rank	tier_ambiguous
MF6_004284_full	GCF_001718535.1	NZ_CP013398.1	13	14726	20683	+	25.646	45	32	792	1276	78.2	5.35e-12	1985	1538	4	3505262	1	False
MF6_004284_full	GCF_050613125.1	NZ_CP192538.1	243	271205	275791	-	25.356	63	42	799	1448	132	1.39e-28	1528	1538	4	290964	3	False
MF6_004284_full	GCF_050613125.1	NZ_CP192538.1	243	271205	275791	-	21.429	63	45	483	1180	68.9	2.94e-09	1528	1538	4	290964	3	False
MF6_004284_full	GCF_050613125.1	NZ_CP192538.1	243	271205	275791	-	25.194	63	31	808	1277	68.9	3.26e-09	1528	1538	4	290964	3	False
MF6_004284_full	GCF_050613125.1	NZ_CP192538.1	243	271205	275791	-	23.118	63	22	788	1118	65.9	2.51e-08	1528	1538	4	290964	3	False
MF6_004284_full	GCF_023374775.1	NZ_CP090748.1	1938	2246700	2252642	-	23.388	61	61	502	1436	132	1.66e-28	1980	1538	4	2288622	2	False
MF6_004284_full	GCF_026683835.2	NZ_CP113272.2	243	268726	274695	+	24.480	48	48	747	1477	131	2.45e-28	1989	1538	4	3490225	1	False
MF6_004284_full	GCF_026683835.2	NZ_CP113272.2	243	268726	274695	+	29.595	48	21	802	1117	75.1	3.72e-11	1989	1538	4	3490225	1	False
MF6_004284_full	GCF_037101275.1	NZ_AP029053.1	2030	2247887	2253844	+	24.084	45	45	745	1437	131	2.54e-28	1985	1538	4	3445782	1	False
MF6_004284_full	GCF_037101275.1	NZ_AP029053.1	2030	2247887	2253844	+	26.536	45	21	826	1153	73.9	1.06e-10	1985	1538	4	3445782	1	False
MF6_004284_full	GCF_020843905.1	NZ_CP086291.1	218	251579	257548	-	24.368	49	49	726	1477	131	3.32e-28	1989	1538	4	3458711	1	False
MF6_004284_full	GCF_020843905.1	NZ_CP086291.1	218	251579	257548	-	24.283	49	35	744	1279	79.3	1.90e-12	1989	1538	4	3458711	1	False
MF6_004284_full	GCF_020843905.1	NZ_CP086291.1	218	251579	257548	-	25.128	49	22	750	1094	75.9	2.52e-11	1989	1538	4	3458711	1	False
MF6_004284_full	GCF_020843905.1	NZ_CP086291.1	218	251579	257548	-	25.595	49	21	802	1117	75.1	4.67e-11	1989	1538	4	3458711	1	False
MF6_004284_full	GCF_042604585.1	NZ_CP152482.1	1503	1728656	1733365	+	24.755	61	61	498	1439	130	3.38e-28	1569	1538	4	4159160	1	False
MF6_004284_full	GCF_023374855.1	NZ_CP090763.1	58	62749	68706	-	25.030	45	45	747	1437	130	4.46e-28	1985	1538	4	3511584	1	False
MF6_004284_full	GCF_023374855.1	NZ_CP090763.1	58	62749	68706	-	24.280	45	24	796	1166	65.5	3.54e-08	1985	1538	4	3511584	1	False
MF6_004284_full	GCF_023374835.1	NZ_CP090760.1	400	434254	440211	-	25.030	45	45	747	1437	130	4.46e-28	1985	1538	4	3511529	1	False
MF6_004284_full	GCF_023374835.1	NZ_CP090760.1	400	434254	440211	-	24.280	45	24	796	1166	65.5	3.54e-08	1985	1538	4	3511529	1	False
MF6_004284_full	GCF_023374335.1	NZ_CP090676.1	3156	3455840	3461797	+	25.030	45	45	747	1437	130	4.46e-28	1985	1538	4	3511327	1	False
MF6_004284_full	GCF_023374335.1	NZ_CP090676.1	3156	3455840	3461797	+	24.280	45	24	796	1166	65.5	3.54e-08	1985	1538	4	3511327	1	False
MF6_004284_full	GCF_023373645.1	NZ_CP090776.1	1991	2297840	2303782	-	23.317	61	61	502	1436	130	4.85e-28	1980	1538	4	2334987	2	False
MF6_004284_full	GCF_023373625.1	NZ_CP090773.1	2001	2307807	2313749	-	23.317	61	61	502	1436	130	4.85e-28	1980	1538	4	2334973	2	False
MF6_004284_full	GCF_984669335.1	NZ_OZ480223.1	14	19222	23355	+	22.735	68	68	392	1437	130	4.87e-28	1377	1538	4	3724193	1	False
MF6_004284_full	GCF_043193125.1	NZ_CP142981.1	253	301631	307600	-	24.142	48	48	744	1477	130	5.07e-28	1989	1538	4	3564602	1	False
MF6_004284_full	GCF_043193125.1	NZ_CP142981.1	253	301631	307600	-	29.283	48	21	802	1117	74.7	5.57e-11	1989	1538	4	3564602	1	False
MF6_004284_full	GCF_017165555.1	NZ_CP048461.1	17	19915	25839	+	22.935	61	61	502	1440	130	5.10e-28	1974	1538	4	2440183	2	False
MF6_004284_full	GCF_017165535.1	NZ_CP048458.1	17	19915	25839	+	22.935	61	61	502	1440	130	5.10e-28	1974	1538	4	2440132	2	False
MF6_004284_full	GCF_017165515.1	NZ_CP048455.1	17	19723	25647	+	22.935	61	61	502	1440	130	5.10e-28	1974	1538	4	2439060	2	False
MF6_004284_full	GCF_017165495.1	NZ_CP048452.1	17	19722	25646	+	22.935	61	61	502	1440	130	5.10e-28	1974	1538	4	2438624	2	False
MF6_004284_full	GCF_017165475.1	NZ_CP048449.1	17	19723	25647	+	22.935	61	61	502	1440	130	5.10e-28	1974	1538	4	2438740	2	False
MF6_004284_full	GCF_017165195.1	NZ_CP048446.1	17	19699	25623	+	22.935	61	61	502	1440	130	5.10e-28	1974	1538	4	2439726	2	False
MF6_004284_full	GCF_017165175.1	NZ_CP048442.1	17	19834	25758	+	22.935	61	61	502	1440	130	5.10e-28	1974	1538	4	2429771	2	False
MF6_004284_full	GCF_025643495.1	NZ_CP102459.1	917	1104963	1111034	-	23.764	60	60	516	1433	130	6.64e-28	2023	1538	4	2259977	2	False
MF6_004284_full	GCF_052222725.1	NZ_CM125933.1	1490	1696184	1700893	+	24.755	61	61	498	1439	130	6.72e-28	1569	1538	4	4234222	1	False
MF6_004284_full	GCF_036839165.1	NZ_CP045576.1	2642	2950075	2954784	-	24.755	61	61	498	1439	130	7.01e-28	1569	1538	4	4358648	1	False
MF6_004284_full	GCF_036837415.1	NZ_CP045573.1	3759	4226007	4230716	+	24.755	61	61	498	1439	130	7.01e-28	1569	1538	4	4358639	1	False
MF6_004284_full	GCF_023374615.1	NZ_CP090722.1	18	21891	27836	+	23.555	66	66	412	1433	130	7.47e-28	1981	1538	4	2309425	2	False
MF6_004284_full	GCF_023374455.1	NZ_CP090696.1	1970	2287923	2293868	+	23.555	66	66	412	1433	130	7.47e-28	1981	1538	4	2309426	2	False
MF6_004284_full	GCF_054187845.1	NZ_JBTAFI010000004.1	18	22060	25311	-	25.515	63	42	799	1448	129	7.53e-28	1083	1538	4	174243	3	False
MF6_004284_full	GCF_054187845.1	NZ_JBTAFI010000004.1	18	22060	25311	-	21.561	63	45	483	1180	68.2	4.04e-09	1083	1538	4	174243	3	False
MF6_004284_full	GCF_054187845.1	NZ_JBTAFI010000004.1	18	22060	25311	-	25.000	63	31	808	1277	68.2	4.82e-09	1083	1538	4	174243	3	False
MF6_004284_full	GCF_054187845.1	NZ_JBTAFI010000004.1	18	22060	25311	-	23.387	63	22	788	1118	66.2	1.60e-08	1083	1538	4	174243	3	False
MF6_004284_full	GCF_003704285.1	NZ_CP013390.1	384	435882	440543	+	24.625	68	63	498	1468	129	7.58e-28	1553	1538	4	3617292	1	False
MF6_004284_full	GCF_003704285.1	NZ_CP013390.1	384	435882	440543	+	22.122	68	47	430	1147	66.2	1.78e-08	1553	1538	4	3617292	1	False
MF6_004284_full	GCF_038782865.1	NZ_CP152371.1	3722	4245561	4251530	+	24.368	49	49	726	1477	130	8.00e-28	1989	1538	4	4682183	1	False
MF6_004284_full	GCF_038782865.1	NZ_CP152371.1	3722	4245561	4251530	+	24.115	49	35	744	1279	78.2	4.33e-12	1989	1538	4	4682183	1	False
MF6_004284_full	GCF_038782865.1	NZ_CP152371.1	3722	4245561	4251530	+	25.595	49	21	802	1117	75.1	4.51e-11	1989	1538	4	4682183	1	False
MF6_004284_full	GCF_984668395.1	NZ_OZ480207.1	152	167932	172452	+	23.398	60	60	508	1433	129	8.03e-28	1506	1538	4	1373398	3	False
MF6_004284_full	GCF_984667725.1	NZ_OZ480176.1	152	167932	172452	+	23.398	60	60	508	1433	129	8.03e-28	1506	1538	4	1368847	3	False
MF6_004284_full	GCF_000018505.1	NC_010086.1	20	23880	29825	+	23.092	61	61	502	1433	129	8.34e-28	1981	1538	4	2472928	2	False
MF6_004284_full	GCF_000010545.1	NC_010805.1	2155	2445479	2451424	-	23.092	61	61	502	1433	129	8.34e-28	1981	1538	4	2473162	2	False
MF6_004284_full	GCF_964265025.1	NZ_OZ183803.1	1459	1648687	1653309	-	25.758	35	35	800	1344	129	1.18e-27	1540	1538	4	3486477	2	False
MF6_004284_full	GCF_964265025.1	NZ_OZ183803.1	1459	1648687	1653309	-	26.404	35	22	826	1169	60.8	7.99e-07	1540	1538	4	3486477	2	False
MF6_004284_full	GCF_016458785.1	NZ_CP066762.1	228	268457	274426	-	24.490	48	43	812	1477	129	1.23e-27	1989	1538	4	3480598	1	False
MF6_004284_full	GCF_016458785.1	NZ_CP066762.1	228	268457	274426	-	26.558	48	22	750	1094	80.5	9.27e-13	1989	1538	4	3480598	1	False
MF6_004284_full	GCF_016458785.1	NZ_CP066762.1	228	268457	274426	-	23.946	48	35	744	1279	75.5	2.82e-11	1989	1538	4	3480598	1	False
MF6_004284_full	GCF_016458785.1	NZ_CP066762.1	228	268457	274426	-	29.283	48	21	802	1117	75.5	3.33e-11	1989	1538	4	3480598	1	False
MF6_004284_full	GCF_023373725.1	NZ_CP090786.1	89	109662	114281	+	23.062	62	62	498	1447	129	1.41e-27	1539	1538	4	3275779	1	False
MF6_004284_full	GCF_023373725.1	NZ_CP090786.1	89	109662	114281	+	25.370	62	29	739	1180	88.2	4.52e-15	1539	1538	4	3275779	1	False
MF6_004284_full	GCF_002902945.1	NZ_CP026102.1	1360	1508619	1513646	-	26.715	50	34	756	1276	129	1.48e-27	1675	1538	4	2890530	2	False
MF6_004284_full	GCF_002902945.1	NZ_CP026102.1	1360	1508619	1513646	-	25.349	50	32	501	995	112	2.28e-22	1675	1538	4	2890530	2	False
MF6_004284_full	GCF_002902945.1	NZ_CP026102.1	1360	1508619	1513646	-	23.443	50	38	527	1117	76.3	1.64e-11	1675	1538	4	2890530	2	False
MF6_004284_full	GCF_001449005.1	NZ_CP013103.1	2431	2705810	2710837	+	26.715	50	34	756	1276	129	1.48e-27	1675	1538	4	2890272	2	False
MF6_004284_full	GCF_001449005.1	NZ_CP013103.1	2431	2705810	2710837	+	25.349	50	32	501	995	112	2.28e-22	1675	1538	4	2890272	2	False
MF6_004284_full	GCF_001449005.1	NZ_CP013103.1	2431	2705810	2710837	+	23.443	50	38	527	1117	76.3	1.64e-11	1675	1538	4	2890272	2	False
MF6_004284_full	GCF_023374895.1	NZ_CP090769.1	18	21954	27899	+	23.555	66	66	412	1433	129	1.49e-27	1981	1538	4	2885946	2	False
MF6_004284_full	GCF_000755725.1	NZ_CP007784.1	1626	1833565	1839531	+	23.513	62	62	474	1434	129	1.80e-27	1988	1538	4	3209624	2	False
MF6_004284_full	GCF_002111205.1	NZ_CP018398.1	2188	2872528	2877153	-	23.494	65	43	766	1434	128	1.80e-27	1541	1538	4	3078985	2	False
MF6_004284_full	GCF_002111205.1	NZ_CP018398.1	2188	2872528	2877153	-	23.913	65	32	785	1281	81.3	4.99e-13	1541	1538	4	3078985	2	False
MF6_004284_full	GCF_002111205.1	NZ_CP018398.1	2188	2872528	2877153	-	24.863	65	35	757	1288	80.1	1.09e-12	1541	1538	4	3078985	2	False
MF6_004284_full	GCF_002111205.1	NZ_CP018398.1	2188	2872528	2877153	-	23.039	65	35	430	961	65.1	4.28e-08	1541	1538	4	3078985	2	False
MF6_004284_full	GCF_002111105.1	NZ_CP018419.1	1922	2538622	2543247	-	23.494	65	43	766	1434	128	1.80e-27	1541	1538	4	3084746	2	False
MF6_004284_full	GCF_002111105.1	NZ_CP018419.1	1922	2538622	2543247	-	23.913	65	32	785	1281	81.3	4.99e-13	1541	1538	4	3084746	2	False
MF6_004284_full	GCF_002111105.1	NZ_CP018419.1	1922	2538622	2543247	-	24.863	65	35	757	1288	80.1	1.09e-12	1541	1538	4	3084746	2	False
MF6_004284_full	GCF_002111105.1	NZ_CP018419.1	1922	2538622	2543247	-	23.039	65	35	430	961	65.1	4.28e-08	1541	1538	4	3084746	2	False
MF6_004284_full	GCF_984671695.1	NZ_OZ480247.1	6	8584	11043	+	24.819	41	41	802	1436	127	2.13e-27	819	1538	4	3729666	1	False
MF6_004284_full	GCF_984671695.1	NZ_OZ480247.1	6	8584	11043	+	26.180	41	29	826	1276	75.5	2.47e-11	819	1538	4	3729666	1	False
MF6_004284_full	GCF_001277895.1	NZ_CP012518.1	1045	1304858	1309483	+	23.494	65	43	766	1434	128	2.23e-27	1541	1538	4	3227965	2	False
MF6_004284_full	GCF_001277895.1	NZ_CP012518.1	1045	1304858	1309483	+	23.913	65	32	785	1281	80.5	9.72e-13	1541	1538	4	3227965	2	False
MF6_004284_full	GCF_001277895.1	NZ_CP012518.1	1045	1304858	1309483	+	24.863	65	35	757	1288	79.3	1.85e-12	1541	1538	4	3227965	2	False
MF6_004284_full	GCF_001277895.1	NZ_CP012518.1	1045	1304858	1309483	+	23.039	65	35	430	961	64.3	7.72e-08	1541	1538	4	3227965	2	False
MF6_004284_full	GCF_001277875.1	NZ_CP012516.1	1042	1304854	1309479	+	23.494	65	43	766	1434	128	2.23e-27	1541	1538	4	3228004	2	False
MF6_004284_full	GCF_001277875.1	NZ_CP012516.1	1042	1304854	1309479	+	23.913	65	32	785	1281	80.5	9.72e-13	1541	1538	4	3228004	2	False
MF6_004284_full	GCF_001277875.1	NZ_CP012516.1	1042	1304854	1309479	+	24.863	65	35	757	1288	79.3	1.85e-12	1541	1538	4	3228004	2	False
MF6_004284_full	GCF_001277875.1	NZ_CP012516.1	1042	1304854	1309479	+	23.039	65	35	430	961	64.3	7.72e-08	1541	1538	4	3228004	2	False
MF6_004284_full	GCF_045345775.1	NZ_CP174276.1	10	17423	23380	+	22.569	68	68	392	1437	128	2.46e-27	1985	1538	4	3559746	1	False
MF6_004284_full	GCF_001922345.1	NZ_CP018812.1	1250	1418742	1423223	+	23.338	43	43	770	1436	127	2.87e-27	1493	1538	4	2991945	2	False
MF6_004284_full	GCF_001922345.1	NZ_CP018812.1	1250	1418742	1423223	+	24.932	43	21	804	1122	72.4	2.90e-10	1493	1538	4	2991945	2	False
MF6_004284_full	GCF_001922345.1	NZ_CP018812.1	1250	1418742	1423223	+	24.848	43	20	810	1116	66.2	1.83e-08	1493	1538	4	2991945	2	False
MF6_004284_full	GCF_001922345.1	NZ_CP018812.1	1250	1418742	1423223	+	24.162	43	31	805	1282	65.1	4.40e-08	1493	1538	4	2991945	2	False
MF6_004284_full	GCF_050813845.1	NZ_CP172421.1	8	11436	17369	+	24.596	46	46	725	1436	127	3.81e-27	1977	1538	4	4012682	1	False
MF6_004284_full	GCF_050813845.1	NZ_CP172421.1	8	11436	17369	+	28.385	46	23	747	1104	95.5	2.54e-17	1977	1538	4	4012682	1	False
MF6_004284_full	GCF_050813845.1	NZ_CP172421.1	8	11436	17369	+	28.704	46	21	815	1137	76.3	1.67e-11	1977	1538	4	4012682	1	False
MF6_004284_full	GCF_050813845.1	NZ_CP172421.1	8	11436	17369	+	25.830	46	32	790	1276	73.9	9.79e-11	1977	1538	4	4012682	1	False
MF6_004284_full	GCF_009730195.1	NZ_CP046344.1	949	1125751	1131687	-	22.927	61	61	502	1436	127	3.81e-27	1978	1538	4	2365727	2	False
MF6_004284_full	GCF_023374495.1	NZ_CP090702.1	19	21311	25384	+	23.833	60	59	531	1434	127	3.91e-27	1357	1538	4	2336499	2	False
MF6_004284_full	GCF_023374495.1	NZ_CP090702.1	19	21311	25384	+	25.806	60	28	516	944	65.1	4.45e-08	1357	1538	4	2336499	2	False
MF6_004284_full	GCF_050627395.1	NZ_CP192495.1	3958	4464425	4467868	-	27.534	61	40	816	1437	127	3.93e-27	1147	1538	4	4729161	1	False
MF6_004284_full	GCF_050627395.1	NZ_CP192495.1	3958	4464425	4467868	-	26.346	61	42	505	1152	110	5.84e-22	1147	1538	4	4729161	1	False
MF6_004284_full	GCF_050627075.1	NZ_CP192477.1	2145	2446310	2449753	-	27.534	61	40	816	1437	127	3.93e-27	1147	1538	4	4729159	1	False
MF6_004284_full	GCF_050627075.1	NZ_CP192477.1	2145	2446310	2449753	-	26.346	61	42	505	1152	110	5.84e-22	1147	1538	4	4729159	1	False
MF6_004284_full	GCF_000961515.1	NZ_CP010026.1	3528	4007511	4010954	+	27.534	61	40	816	1437	127	3.93e-27	1147	1538	4	4463161	1	False
MF6_004284_full	GCF_000961515.1	NZ_CP010026.1	3528	4007511	4010954	+	26.346	61	42	505	1152	110	5.84e-22	1147	1538	4	4463161	1	False
MF6_004284_full	GCF_980295165.1	NZ_OZ412830.1	180	263742	268367	-	23.494	65	43	766	1434	127	3.93e-27	1541	1538	4	3179731	2	False
MF6_004284_full	GCF_980295165.1	NZ_OZ412830.1	180	263742	268367	-	24.863	65	35	757	1288	80.5	8.28e-13	1541	1538	4	3179731	2	False
MF6_004284_full	GCF_980295165.1	NZ_OZ412830.1	180	263742	268367	-	23.913	65	32	785	1281	80.1	1.04e-12	1541	1538	4	3179731	2	False
MF6_004284_full	GCF_980295165.1	NZ_OZ412830.1	180	263742	268367	-	23.203	65	35	430	961	63.2	1.56e-07	1541	1538	4	3179731	2	False
MF6_004284_full	GCF_052855315.1	NZ_CP193451.1	1506	1895335	1899960	+	23.494	65	43	766	1434	127	3.93e-27	1541	1538	4	3194602	2	False
MF6_004284_full	GCF_052855315.1	NZ_CP193451.1	1506	1895335	1899960	+	24.863	65	35	757	1288	80.5	8.28e-13	1541	1538	4	3194602	2	False
MF6_004284_full	GCF_052855315.1	NZ_CP193451.1	1506	1895335	1899960	+	23.913	65	32	785	1281	80.1	1.04e-12	1541	1538	4	3194602	2	False
MF6_004284_full	GCF_052855315.1	NZ_CP193451.1	1506	1895335	1899960	+	23.203	65	35	430	961	63.2	1.56e-07	1541	1538	4	3194602	2	False
MF6_004284_full	GCF_052855305.1	NZ_CP193449.1	46	55972	60597	-	23.494	65	43	766	1434	127	3.93e-27	1541	1538	4	3194467	2	False
MF6_004284_full	GCF_052855305.1	NZ_CP193449.1	46	55972	60597	-	24.863	65	35	757	1288	80.5	8.28e-13	1541	1538	4	3194467	2	False
MF6_004284_full	GCF_052855305.1	NZ_CP193449.1	46	55972	60597	-	23.913	65	32	785	1281	80.1	1.04e-12	1541	1538	4	3194467	2	False
MF6_004284_full	GCF_052855305.1	NZ_CP193449.1	46	55972	60597	-	23.203	65	35	430	961	63.2	1.56e-07	1541	1538	4	3194467	2	False
MF6_004284_full	GCF_030297335.1	NZ_AP028087.1	983	1326377	1331002	-	23.494	65	43	766	1434	127	3.93e-27	1541	1538	4	3171481	2	False
MF6_004284_full	GCF_030297335.1	NZ_AP028087.1	983	1326377	1331002	-	24.863	65	35	757	1288	80.5	8.28e-13	1541	1538	4	3171481	2	False
MF6_004284_full	GCF_030297335.1	NZ_AP028087.1	983	1326377	1331002	-	23.913	65	32	785	1281	80.1	1.04e-12	1541	1538	4	3171481	2	False
MF6_004284_full	GCF_030297335.1	NZ_AP028087.1	983	1326377	1331002	-	23.203	65	35	430	961	63.2	1.56e-07	1541	1538	4	3171481	2	False
MF6_004284_full	GCF_030297295.1	NZ_AP028082.1	1033	1306610	1311235	+	23.494	65	43	766	1434	127	3.93e-27	1541	1538	4	3175930	2	False
MF6_004284_full	GCF_030297295.1	NZ_AP028082.1	1033	1306610	1311235	+	24.863	65	35	757	1288	80.5	8.28e-13	1541	1538	4	3175930	2	False
MF6_004284_full	GCF_030297295.1	NZ_AP028082.1	1033	1306610	1311235	+	23.913	65	32	785	1281	80.1	1.04e-12	1541	1538	4	3175930	2	False
MF6_004284_full	GCF_030297295.1	NZ_AP028082.1	1033	1306610	1311235	+	23.203	65	35	430	961	63.2	1.56e-07	1541	1538	4	3175930	2	False
MF6_004284_full	GCF_003445415.1	NZ_CP008754.1	2405	3071780	3076405	+	23.494	65	43	766	1434	127	3.93e-27	1541	1538	4	3158067	2	False
MF6_004284_full	GCF_003445415.1	NZ_CP008754.1	2405	3071780	3076405	+	24.863	65	35	757	1288	80.5	8.28e-13	1541	1538	4	3158067	2	False
MF6_004284_full	GCF_003445415.1	NZ_CP008754.1	2405	3071780	3076405	+	23.913	65	32	785	1281	80.1	1.04e-12	1541	1538	4	3158067	2	False
MF6_004284_full	GCF_003445415.1	NZ_CP008754.1	2405	3071780	3076405	+	23.203	65	35	430	961	63.2	1.56e-07	1541	1538	4	3158067	2	False
MF6_004284_full	GCF_000959125.1	NZ_CP004380.1	1259	1670143	1674768	-	23.494	65	43	766	1434	127	3.93e-27	1541	1538	4	3145454	2	False
MF6_004284_full	GCF_000959125.1	NZ_CP004380.1	1259	1670143	1674768	-	24.863	65	35	757	1288	80.5	8.28e-13	1541	1538	4	3145454	2	False
MF6_004284_full	GCF_000959125.1	NZ_CP004380.1	1259	1670143	1674768	-	23.913	65	32	785	1281	80.1	1.04e-12	1541	1538	4	3145454	2	False
MF6_004284_full	GCF_000959125.1	NZ_CP004380.1	1259	1670143	1674768	-	23.203	65	35	430	961	63.2	1.56e-07	1541	1538	4	3145454	2	False
MF6_004284_full	GCF_000954175.1	NZ_CP010974.1	943	1173439	1178064	+	23.494	65	43	766	1434	127	3.93e-27	1541	1538	4	3039355	2	False
MF6_004284_full	GCF_000954175.1	NZ_CP010974.1	943	1173439	1178064	+	24.863	65	35	757	1288	80.5	8.28e-13	1541	1538	4	3039355	2	False
MF6_004284_full	GCF_000954175.1	NZ_CP010974.1	943	1173439	1178064	+	23.913	65	32	785	1281	80.1	1.04e-12	1541	1538	4	3039355	2	False
MF6_004284_full	GCF_000954175.1	NZ_CP010974.1	943	1173439	1178064	+	23.203	65	35	430	961	63.2	1.56e-07	1541	1538	4	3039355	2	False
MF6_004284_full	GCF_000756085.1	NZ_CP008835.1	123	136397	141022	+	23.494	65	43	766	1434	127	3.93e-27	1541	1538	4	3138647	2	False
MF6_004284_full	GCF_000756085.1	NZ_CP008835.1	123	136397	141022	+	24.863	65	35	757	1288	80.5	8.28e-13	1541	1538	4	3138647	2	False
MF6_004284_full	GCF_000756085.1	NZ_CP008835.1	123	136397	141022	+	23.913	65	32	785	1281	80.1	1.04e-12	1541	1538	4	3138647	2	False
MF6_004284_full	GCF_000756085.1	NZ_CP008835.1	123	136397	141022	+	23.203	65	35	430	961	63.2	1.56e-07	1541	1538	4	3138647	2	False
MF6_004284_full	GCF_000755905.1	NZ_CP008893.1	360	557022	561647	-	23.494	65	43	766	1434	127	3.93e-27	1541	1538	4	3194122	2	False
MF6_004284_full	GCF_000755905.1	NZ_CP008893.1	360	557022	561647	-	24.863	65	35	757	1288	80.5	8.28e-13	1541	1538	4	3194122	2	False
MF6_004284_full	GCF_000755905.1	NZ_CP008893.1	360	557022	561647	-	23.913	65	32	785	1281	80.1	1.04e-12	1541	1538	4	3194122	2	False
MF6_004284_full	GCF_000755905.1	NZ_CP008893.1	360	557022	561647	-	23.203	65	35	430	961	63.2	1.56e-07	1541	1538	4	3194122	2	False
MF6_004284_full	GCF_000260515.1	NC_017832.1	1015	1270429	1275054	+	23.494	65	43	766	1434	127	3.93e-27	1541	1538	4	3138747	2	False
MF6_004284_full	GCF_000260515.1	NC_017832.1	1015	1270429	1275054	+	24.863	65	35	757	1288	80.5	8.28e-13	1541	1538	4	3138747	2	False
MF6_004284_full	GCF_000260515.1	NC_017832.1	1015	1270429	1275054	+	23.913	65	32	785	1281	80.1	1.04e-12	1541	1538	4	3138747	2	False
MF6_004284_full	GCF_000260515.1	NC_017832.1	1015	1270429	1275054	+	23.203	65	35	430	961	63.2	1.56e-07	1541	1538	4	3138747	2	False
MF6_004284_full	GCF_000521645.1	NZ_CP004043.1	879	1106491	1111116	+	23.494	65	43	766	1434	127	4.10e-27	1541	1538	4	3245118	2	False
MF6_004284_full	GCF_000521645.1	NZ_CP004043.1	879	1106491	1111116	+	23.913	65	32	785	1281	80.9	6.01e-13	1541	1538	4	3245118	2	False
MF6_004284_full	GCF_000521645.1	NZ_CP004043.1	879	1106491	1111116	+	24.863	65	35	757	1288	80.5	1.01e-12	1541	1538	4	3245118	2	False
MF6_004284_full	GCF_000521645.1	NZ_CP004043.1	879	1106491	1111116	+	22.876	65	35	430	961	65.1	4.10e-08	1541	1538	4	3245118	2	False
MF6_004284_full	GCF_000520895.1	NZ_CP004024.1	1636	2124924	2129549	-	23.494	65	43	766	1434	127	4.10e-27	1541	1538	4	3248143	2	False
MF6_004284_full	GCF_000520895.1	NZ_CP004024.1	1636	2124924	2129549	-	23.913	65	32	785	1281	80.9	6.01e-13	1541	1538	4	3248143	2	False
MF6_004284_full	GCF_000520895.1	NZ_CP004024.1	1636	2124924	2129549	-	24.863	65	35	757	1288	80.5	1.01e-12	1541	1538	4	3248143	2	False
MF6_004284_full	GCF_000520895.1	NZ_CP004024.1	1636	2124924	2129549	-	22.876	65	35	430	961	65.1	4.10e-08	1541	1538	4	3248143	2	False
MF6_004284_full	GCF_000511915.1	NZ_CP004004.1	1582	2068037	2072662	-	23.494	65	43	766	1434	127	4.10e-27	1541	1538	4	3245956	2	False
MF6_004284_full	GCF_000511915.1	NZ_CP004004.1	1582	2068037	2072662	-	23.913	65	32	785	1281	80.9	6.01e-13	1541	1538	4	3245956	2	False
MF6_004284_full	GCF_000511915.1	NZ_CP004004.1	1582	2068037	2072662	-	24.863	65	35	757	1288	80.5	1.01e-12	1541	1538	4	3245956	2	False
MF6_004284_full	GCF_000511915.1	NZ_CP004004.1	1582	2068037	2072662	-	22.876	65	35	430	961	65.1	4.10e-08	1541	1538	4	3245956	2	False
MF6_004284_full	GCF_002356275.1	NZ_AP018112.1	538	624913	630786	+	23.601	63	63	502	1477	127	4.20e-27	1957	1538	4	3163229	2	False
MF6_004284_full	GCF_000755885.1	NZ_CP008722.1	1730	2084557	2089170	+	23.160	65	43	766	1434	127	4.42e-27	1537	1538	4	2096906	2	False
MF6_004284_full	GCF_000755885.1	NZ_CP008722.1	1730	2084557	2089170	+	24.863	65	35	757	1288	81.3	5.43e-13	1537	1538	4	2096906	2	False
MF6_004284_full	GCF_000755885.1	NZ_CP008722.1	1730	2084557	2089170	+	23.819	65	32	785	1281	80.5	8.35e-13	1537	1538	4	2096906	2	False
MF6_004284_full	GCF_000755885.1	NZ_CP008722.1	1730	2084557	2089170	+	23.039	65	35	430	961	65.5	3.74e-08	1537	1538	4	2096906	2	False
MF6_004284_full	GCF_000755865.1	NZ_CP008705.1	1034	1228762	1233375	+	23.160	65	43	766	1434	127	4.42e-27	1537	1538	4	2093560	2	False
MF6_004284_full	GCF_000755865.1	NZ_CP008705.1	1034	1228762	1233375	+	24.863	65	35	757	1288	81.3	5.43e-13	1537	1538	4	2093560	2	False
MF6_004284_full	GCF_000755865.1	NZ_CP008705.1	1034	1228762	1233375	+	23.819	65	32	785	1281	80.5	8.35e-13	1537	1538	4	2093560	2	False
MF6_004284_full	GCF_000755865.1	NZ_CP008705.1	1034	1228762	1233375	+	23.039	65	35	430	961	65.5	3.74e-08	1537	1538	4	2093560	2	False
MF6_004284_full	GCF_939576165.1	NZ_OW622535.1	1434	1775275	1779900	-	23.160	65	43	766	1434	127	4.43e-27	1541	1538	4	5647473	1	False
