protein	genome	locus_tag	any_signature	interpro_entry	n_databases
GCF_016899425.1|KEDGBJ_06281	GCF_016899425.1	KEDGBJ_06281	True	True	2
GCF_016899425.1|KEDGBJ_06282	GCF_016899425.1	KEDGBJ_06282	True	True	4
GCF_016899425.1|KEDGBJ_06283	GCF_016899425.1	KEDGBJ_06283	True	True	7
GCF_016899425.1|KEDGBJ_06284	GCF_016899425.1	KEDGBJ_06284	True	True	8
GCF_016899425.1|KEDGBJ_06285	GCF_016899425.1	KEDGBJ_06285	True	True	1
GCF_016899425.1|KEDGBJ_06286	GCF_016899425.1	KEDGBJ_06286	True	True	1
GCF_016899425.1|KEDGBJ_06287	GCF_016899425.1	KEDGBJ_06287	True	True	6
GCF_016899425.1|KEDGBJ_06288	GCF_016899425.1	KEDGBJ_06288	True	False	3
GCF_016899425.1|KEDGBJ_06289	GCF_016899425.1	KEDGBJ_06289	True	True	4
GCF_016899425.1|KEDGBJ_06290	GCF_016899425.1	KEDGBJ_06290	True	True	6
GCF_016899425.1|KEDGBJ_06291	GCF_016899425.1	KEDGBJ_06291	True	True	8
GCF_016899425.1|KEDGBJ_06292	GCF_016899425.1	KEDGBJ_06292	True	True	7
GCF_016899425.1|KEDGBJ_06293	GCF_016899425.1	KEDGBJ_06293	True	True	10
GCF_016899425.1|KEDGBJ_06294	GCF_016899425.1	KEDGBJ_06294	True	True	3
GCF_016899425.1|KEDGBJ_06296	GCF_016899425.1	KEDGBJ_06296	True	True	3
GCF_016899425.1|KEDGBJ_06297	GCF_016899425.1	KEDGBJ_06297	True	True	6
GCF_016899425.1|KEDGBJ_06298	GCF_016899425.1	KEDGBJ_06298	True	True	3
GCF_016899425.1|KEDGBJ_06299	GCF_016899425.1	KEDGBJ_06299	True	True	9
GCF_016899425.1|KEDGBJ_06300	GCF_016899425.1	KEDGBJ_06300	True	True	6
GCF_016899425.1|KEDGBJ_06301	GCF_016899425.1	KEDGBJ_06301	True	True	5
GCF_016899425.1|KEDGBJ_06302	GCF_016899425.1	KEDGBJ_06302	True	True	8
GCF_016899425.1|KEDGBJ_06303	GCF_016899425.1	KEDGBJ_06303	True	True	3
GCF_016899425.1|KEDGBJ_06304	GCF_016899425.1	KEDGBJ_06304	True	True	5
GCF_016899425.1|KEDGBJ_06306	GCF_016899425.1	KEDGBJ_06306	True	True	8
GCF_016899425.1|KEDGBJ_06307	GCF_016899425.1	KEDGBJ_06307	True	True	8
GCF_016899425.1|KEDGBJ_06308	GCF_016899425.1	KEDGBJ_06308	True	True	6
GCF_016899425.1|KEDGBJ_06309	GCF_016899425.1	KEDGBJ_06309	True	True	8
GCF_016899425.1|KEDGBJ_06310	GCF_016899425.1	KEDGBJ_06310	False	False	1
GCF_016899425.1|KEDGBJ_06313	GCF_016899425.1	KEDGBJ_06313	True	True	1
GCF_016899425.1|KEDGBJ_06315	GCF_016899425.1	KEDGBJ_06315	True	True	8
GCF_016899425.1|KEDGBJ_06316	GCF_016899425.1	KEDGBJ_06316	True	True	9
GCF_016899425.1|KEDGBJ_06317	GCF_016899425.1	KEDGBJ_06317	True	True	6
GCF_016899425.1|KEDGBJ_06318	GCF_016899425.1	KEDGBJ_06318	True	True	8
GCF_016899425.1|KEDGBJ_06319	GCF_016899425.1	KEDGBJ_06319	True	True	1
GCF_016899425.1|KEDGBJ_06320	GCF_016899425.1	KEDGBJ_06320	True	True	4
GCF_016899425.1|KEDGBJ_06321	GCF_016899425.1	KEDGBJ_06321	True	True	6
GCF_016899425.1|KEDGBJ_06322	GCF_016899425.1	KEDGBJ_06322	True	True	4
GCF_016899425.1|KEDGBJ_06323	GCF_016899425.1	KEDGBJ_06323	True	True	7
GCF_016899425.1|KEDGBJ_06324	GCF_016899425.1	KEDGBJ_06324	True	True	7
GCF_016899425.1|KEDGBJ_06325	GCF_016899425.1	KEDGBJ_06325	True	True	9
GCF_016899425.1|KEDGBJ_06326	GCF_016899425.1	KEDGBJ_06326	True	True	6
GCF_016899425.1|KEDGBJ_06327	GCF_016899425.1	KEDGBJ_06327	True	True	8
GCF_016899425.1|KEDGBJ_06328	GCF_016899425.1	KEDGBJ_06328	True	True	7
GCF_016899425.1|KEDGBJ_06329	GCF_016899425.1	KEDGBJ_06329	True	True	10
GCF_016899425.1|KEDGBJ_06330	GCF_016899425.1	KEDGBJ_06330	True	True	5
GCF_016899425.1|KEDGBJ_06331	GCF_016899425.1	KEDGBJ_06331	True	True	7
GCF_016899425.1|KEDGBJ_06332	GCF_016899425.1	KEDGBJ_06332	True	True	5
GCF_016899425.1|KEDGBJ_06333	GCF_016899425.1	KEDGBJ_06333	False	False	1
GCF_016899425.1|KEDGBJ_06334	GCF_016899425.1	KEDGBJ_06334	True	True	7
GCF_016899425.1|KEDGBJ_06335	GCF_016899425.1	KEDGBJ_06335	True	True	9
GCF_016899425.1|KEDGBJ_06336	GCF_016899425.1	KEDGBJ_06336	True	True	6
GCF_016899425.1|KEDGBJ_06337	GCF_016899425.1	KEDGBJ_06337	True	True	7
GCF_016899425.1|KEDGBJ_06338	GCF_016899425.1	KEDGBJ_06338	True	True	6
GCF_016899425.1|KEDGBJ_06339	GCF_016899425.1	KEDGBJ_06339	True	True	7
GCF_016899425.1|KEDGBJ_06343	GCF_016899425.1	KEDGBJ_06343	True	True	1
GCF_016899425.1|KEDGBJ_06344	GCF_016899425.1	KEDGBJ_06344	True	True	4
GCF_016899425.1|KEDGBJ_06345	GCF_016899425.1	KEDGBJ_06345	True	True	1
GCF_016899425.1|KEDGBJ_06346	GCF_016899425.1	KEDGBJ_06346	True	True	2
GCF_016899425.1|KEDGBJ_06347	GCF_016899425.1	KEDGBJ_06347	True	True	5
GCF_016899425.1|KEDGBJ_06348	GCF_016899425.1	KEDGBJ_06348	True	True	5
GCF_016899425.1|KEDGBJ_06349	GCF_016899425.1	KEDGBJ_06349	True	True	8
GCF_016899425.1|KEDGBJ_06350	GCF_016899425.1	KEDGBJ_06350	True	True	6
GCF_016899425.1|KEDGBJ_06351	GCF_016899425.1	KEDGBJ_06351	True	True	5
GCF_016899425.1|KEDGBJ_06352	GCF_016899425.1	KEDGBJ_06352	True	True	7
GCF_016899425.1|KEDGBJ_06353	GCF_016899425.1	KEDGBJ_06353	True	True	6
GCF_016899425.1|KEDGBJ_06355	GCF_016899425.1	KEDGBJ_06355	True	True	8
GCF_016899425.1|KEDGBJ_06356	GCF_016899425.1	KEDGBJ_06356	True	True	10
GCF_016899425.1|KEDGBJ_06357	GCF_016899425.1	KEDGBJ_06357	True	True	6
GCF_016899425.1|KEDGBJ_06358	GCF_016899425.1	KEDGBJ_06358	True	True	9
GCF_016899425.1|KEDGBJ_06359	GCF_016899425.1	KEDGBJ_06359	True	False	1
GCF_016899425.1|KEDGBJ_06361	GCF_016899425.1	KEDGBJ_06361	True	True	6
GCF_016899425.1|KEDGBJ_06362	GCF_016899425.1	KEDGBJ_06362	True	True	5
GCF_016899425.1|KEDGBJ_06363	GCF_016899425.1	KEDGBJ_06363	True	True	3
GCF_016899425.1|KEDGBJ_06364	GCF_016899425.1	KEDGBJ_06364	True	True	2
GCF_016899425.1|KEDGBJ_06366	GCF_016899425.1	KEDGBJ_06366	True	True	5
GCF_016899425.1|KEDGBJ_06367	GCF_016899425.1	KEDGBJ_06367	True	True	6
GCF_016899425.1|KEDGBJ_06368	GCF_016899425.1	KEDGBJ_06368	True	True	9
GCF_016899425.1|KEDGBJ_06369	GCF_016899425.1	KEDGBJ_06369	True	True	3
GCF_016899425.1|KEDGBJ_06370	GCF_016899425.1	KEDGBJ_06370	True	True	5
GCF_016899425.1|KEDGBJ_06371	GCF_016899425.1	KEDGBJ_06371	True	True	3
GCF_016899425.1|KEDGBJ_06372	GCF_016899425.1	KEDGBJ_06372	True	True	3
GCF_016899425.1|KEDGBJ_06373	GCF_016899425.1	KEDGBJ_06373	False	False	1
GCF_016899425.1|KEDGBJ_06374	GCF_016899425.1	KEDGBJ_06374	True	True	10
GCF_016899425.1|KEDGBJ_06375	GCF_016899425.1	KEDGBJ_06375	True	True	5
GCF_016899425.1|KEDGBJ_06376	GCF_016899425.1	KEDGBJ_06376	True	True	6
GCF_016899425.1|KEDGBJ_06377	GCF_016899425.1	KEDGBJ_06377	True	True	8
GCF_016899425.1|KEDGBJ_06378	GCF_016899425.1	KEDGBJ_06378	True	True	5
GCF_016899425.1|KEDGBJ_06379	GCF_016899425.1	KEDGBJ_06379	True	True	7
GCF_016899425.1|KEDGBJ_06380	GCF_016899425.1	KEDGBJ_06380	True	True	8
GCF_016899425.1|KEDGBJ_06381	GCF_016899425.1	KEDGBJ_06381	True	True	8
GCF_016899425.1|KEDGBJ_06382	GCF_016899425.1	KEDGBJ_06382	True	True	4
GCF_016899425.1|KEDGBJ_06383	GCF_016899425.1	KEDGBJ_06383	True	True	5
GCF_016899425.1|KEDGBJ_06384	GCF_016899425.1	KEDGBJ_06384	True	True	5
GCF_016899425.1|KEDGBJ_06385	GCF_016899425.1	KEDGBJ_06385	True	True	5
GCF_016899425.1|KEDGBJ_06386	GCF_016899425.1	KEDGBJ_06386	True	True	8
GCF_016899425.1|KEDGBJ_06387	GCF_016899425.1	KEDGBJ_06387	True	True	4
GCF_016899425.1|KEDGBJ_06388	GCF_016899425.1	KEDGBJ_06388	True	True	5
GCF_016899425.1|KEDGBJ_06389	GCF_016899425.1	KEDGBJ_06389	True	True	4
GCF_016899425.1|KEDGBJ_06390	GCF_016899425.1	KEDGBJ_06390	True	True	6
GCF_016899425.1|KEDGBJ_06391	GCF_016899425.1	KEDGBJ_06391	True	True	6
GCF_016899425.1|KEDGBJ_06392	GCF_016899425.1	KEDGBJ_06392	True	True	4
GCF_016899425.1|KEDGBJ_06393	GCF_016899425.1	KEDGBJ_06393	True	True	6
GCF_016899425.1|KEDGBJ_06394	GCF_016899425.1	KEDGBJ_06394	True	True	5
GCF_016899425.1|KEDGBJ_06395	GCF_016899425.1	KEDGBJ_06395	True	True	4
GCF_016899425.1|KEDGBJ_06396	GCF_016899425.1	KEDGBJ_06396	True	True	6
GCF_016899425.1|KEDGBJ_06397	GCF_016899425.1	KEDGBJ_06397	True	True	1
GCF_016899425.1|KEDGBJ_06398	GCF_016899425.1	KEDGBJ_06398	True	True	6
GCF_016899425.1|KEDGBJ_06399	GCF_016899425.1	KEDGBJ_06399	True	True	6
GCF_016899425.1|KEDGBJ_06400	GCF_016899425.1	KEDGBJ_06400	True	True	6
GCF_016899425.1|KEDGBJ_06401	GCF_016899425.1	KEDGBJ_06401	True	True	5
GCF_016899425.1|KEDGBJ_06402	GCF_016899425.1	KEDGBJ_06402	True	True	6
GCF_016899425.1|KEDGBJ_06403	GCF_016899425.1	KEDGBJ_06403	True	True	2
GCF_016899425.1|KEDGBJ_06404	GCF_016899425.1	KEDGBJ_06404	True	True	2
GCF_016899425.1|KEDGBJ_06405	GCF_016899425.1	KEDGBJ_06405	True	True	2
GCF_016899425.1|KEDGBJ_06406	GCF_016899425.1	KEDGBJ_06406	True	True	6
GCF_016899425.1|KEDGBJ_06407	GCF_016899425.1	KEDGBJ_06407	True	True	1
GCF_016899425.1|KEDGBJ_06408	GCF_016899425.1	KEDGBJ_06408	True	True	1
GCF_016899425.1|KEDGBJ_06409	GCF_016899425.1	KEDGBJ_06409	False	False	1
GCF_016899425.1|KEDGBJ_06410	GCF_016899425.1	KEDGBJ_06410	True	True	1
GCF_016899425.1|KEDGBJ_06411	GCF_016899425.1	KEDGBJ_06411	True	True	1
GCF_016899425.1|KEDGBJ_06412	GCF_016899425.1	KEDGBJ_06412	True	True	1
GCF_016899425.1|KEDGBJ_06413	GCF_016899425.1	KEDGBJ_06413	True	True	3
GCF_016899425.1|KEDGBJ_06414	GCF_016899425.1	KEDGBJ_06414	True	True	3
GCF_016899425.1|KEDGBJ_06415	GCF_016899425.1	KEDGBJ_06415	True	True	4
GCF_016899425.1|KEDGBJ_06416	GCF_016899425.1	KEDGBJ_06416	True	True	4
GCF_016899425.1|KEDGBJ_06417	GCF_016899425.1	KEDGBJ_06417	True	False	1
GCF_016899425.1|KEDGBJ_06418	GCF_016899425.1	KEDGBJ_06418	True	True	1
GCF_016899425.1|KEDGBJ_06419	GCF_016899425.1	KEDGBJ_06419	True	True	1
GCF_016899425.1|KEDGBJ_06420	GCF_016899425.1	KEDGBJ_06420	True	True	1
GCF_016899425.1|KEDGBJ_06421	GCF_016899425.1	KEDGBJ_06421	True	True	5
GCF_016899425.1|KEDGBJ_06422	GCF_016899425.1	KEDGBJ_06422	True	True	8
GCF_016899425.1|KEDGBJ_06423	GCF_016899425.1	KEDGBJ_06423	True	True	3
GCF_016899425.1|KEDGBJ_06424	GCF_016899425.1	KEDGBJ_06424	True	True	2
GCF_016899425.1|KEDGBJ_06425	GCF_016899425.1	KEDGBJ_06425	True	True	1
GCF_016899425.1|KEDGBJ_06426	GCF_016899425.1	KEDGBJ_06426	True	True	5
GCF_016899425.1|KEDGBJ_06427	GCF_016899425.1	KEDGBJ_06427	True	True	3
GCF_016899425.1|KEDGBJ_06428	GCF_016899425.1	KEDGBJ_06428	True	True	8
GCF_016899425.1|KEDGBJ_06429	GCF_016899425.1	KEDGBJ_06429	True	True	4
GCF_016899425.1|KEDGBJ_06430	GCF_016899425.1	KEDGBJ_06430	True	True	6
GCF_016899425.1|KEDGBJ_06431	GCF_016899425.1	KEDGBJ_06431	True	True	6
GCF_016899425.1|KEDGBJ_06432	GCF_016899425.1	KEDGBJ_06432	True	True	9
GCF_016899425.1|KEDGBJ_06433	GCF_016899425.1	KEDGBJ_06433	True	True	10
GCF_016899425.1|KEDGBJ_06434	GCF_016899425.1	KEDGBJ_06434	True	True	8
GCF_016899425.1|KEDGBJ_06435	GCF_016899425.1	KEDGBJ_06435	True	True	11
GCF_016899425.1|KEDGBJ_06436	GCF_016899425.1	KEDGBJ_06436	True	True	7
GCF_016899425.1|KEDGBJ_06437	GCF_016899425.1	KEDGBJ_06437	True	True	6
GCF_016899425.1|KEDGBJ_06438	GCF_016899425.1	KEDGBJ_06438	True	True	5
GCF_016899425.1|KEDGBJ_06439	GCF_016899425.1	KEDGBJ_06439	True	True	4
GCF_016899425.1|KEDGBJ_06441	GCF_016899425.1	KEDGBJ_06441	True	True	4
GCF_016899425.1|KEDGBJ_06442	GCF_016899425.1	KEDGBJ_06442	True	True	7
GCF_016899425.1|KEDGBJ_06443	GCF_016899425.1	KEDGBJ_06443	True	True	8
GCF_016899425.1|KEDGBJ_06444	GCF_016899425.1	KEDGBJ_06444	True	True	5
GCF_016899425.1|KEDGBJ_06445	GCF_016899425.1	KEDGBJ_06445	True	True	5
GCF_016899425.1|KEDGBJ_06446	GCF_016899425.1	KEDGBJ_06446	True	True	4
GCF_016899425.1|KEDGBJ_06449	GCF_016899425.1	KEDGBJ_06449	True	True	9
GCF_016899425.1|KEDGBJ_06450	GCF_016899425.1	KEDGBJ_06450	True	True	5
GCF_016899425.1|KEDGBJ_06451	GCF_016899425.1	KEDGBJ_06451	True	True	7
GCF_016899425.1|KEDGBJ_06452	GCF_016899425.1	KEDGBJ_06452	True	True	7
GCF_016899425.1|KEDGBJ_06453	GCF_016899425.1	KEDGBJ_06453	True	True	6
GCF_016899425.1|KEDGBJ_06454	GCF_016899425.1	KEDGBJ_06454	True	True	7
GCF_016899425.1|KEDGBJ_06455	GCF_016899425.1	KEDGBJ_06455	True	False	1
GCF_016899425.1|KEDGBJ_06456	GCF_016899425.1	KEDGBJ_06456	True	True	6
GCF_016899425.1|KEDGBJ_06457	GCF_016899425.1	KEDGBJ_06457	True	True	3
GCF_016899425.1|KEDGBJ_06458	GCF_016899425.1	KEDGBJ_06458	True	True	5
GCF_016899425.1|KEDGBJ_06459	GCF_016899425.1	KEDGBJ_06459	True	True	7
GCF_016899425.1|KEDGBJ_06461	GCF_016899425.1	KEDGBJ_06461	True	True	6
GCF_016899425.1|KEDGBJ_06462	GCF_016899425.1	KEDGBJ_06462	True	True	6
GCF_016899425.1|KEDGBJ_06463	GCF_016899425.1	KEDGBJ_06463	True	True	6
GCF_016899425.1|KEDGBJ_06464	GCF_016899425.1	KEDGBJ_06464	True	True	8
GCF_016899425.1|KEDGBJ_06465	GCF_016899425.1	KEDGBJ_06465	True	True	11
GCF_016899425.1|KEDGBJ_06466	GCF_016899425.1	KEDGBJ_06466	True	True	8
GCF_016899425.1|KEDGBJ_06467	GCF_016899425.1	KEDGBJ_06467	True	True	6
GCF_016899425.1|KEDGBJ_06468	GCF_016899425.1	KEDGBJ_06468	True	True	4
GCF_016899425.1|KEDGBJ_06469	GCF_016899425.1	KEDGBJ_06469	True	True	7
GCF_016899425.1|KEDGBJ_06470	GCF_016899425.1	KEDGBJ_06470	True	True	6
GCF_016899425.1|KEDGBJ_06472	GCF_016899425.1	KEDGBJ_06472	True	True	10
GCF_016899425.1|KEDGBJ_06473	GCF_016899425.1	KEDGBJ_06473	True	True	4
GCF_016899425.1|KEDGBJ_06474	GCF_016899425.1	KEDGBJ_06474	True	True	8
GCF_016899425.1|KEDGBJ_06475	GCF_016899425.1	KEDGBJ_06475	True	True	6
GCF_016899425.1|KEDGBJ_06476	GCF_016899425.1	KEDGBJ_06476	True	True	1
GCF_016899425.1|KEDGBJ_06477	GCF_016899425.1	KEDGBJ_06477	True	True	4
GCF_016899425.1|KEDGBJ_06478	GCF_016899425.1	KEDGBJ_06478	True	True	9
GCF_016899425.1|KEDGBJ_06479	GCF_016899425.1	KEDGBJ_06479	True	True	5
GCF_016899425.1|KEDGBJ_06480	GCF_016899425.1	KEDGBJ_06480	True	True	7
GCF_016899425.1|KEDGBJ_06481	GCF_016899425.1	KEDGBJ_06481	True	True	8
GCF_016899425.1|KEDGBJ_06482	GCF_016899425.1	KEDGBJ_06482	True	True	7
GCF_016899425.1|KEDGBJ_06483	GCF_016899425.1	KEDGBJ_06483	True	True	8
GCF_016899425.1|KEDGBJ_06484	GCF_016899425.1	KEDGBJ_06484	True	True	9
GCF_016899425.1|KEDGBJ_06485	GCF_016899425.1	KEDGBJ_06485	True	True	8
GCF_016899425.1|KEDGBJ_06486	GCF_016899425.1	KEDGBJ_06486	True	True	10
GCF_016899425.1|KEDGBJ_06487	GCF_016899425.1	KEDGBJ_06487	True	True	3
GCF_016899425.1|KEDGBJ_06489	GCF_016899425.1	KEDGBJ_06489	True	True	6
GCF_016899425.1|KEDGBJ_06490	GCF_016899425.1	KEDGBJ_06490	True	True	9
GCF_016899425.1|KEDGBJ_06491	GCF_016899425.1	KEDGBJ_06491	True	True	10
GCF_016899425.1|KEDGBJ_06492	GCF_016899425.1	KEDGBJ_06492	False	False	1
GCF_016899425.1|KEDGBJ_06494	GCF_016899425.1	KEDGBJ_06494	True	True	5
GCF_016899425.1|KEDGBJ_06495	GCF_016899425.1	KEDGBJ_06495	True	True	4
GCF_016899425.1|KEDGBJ_06496	GCF_016899425.1	KEDGBJ_06496	True	True	8
GCF_016899425.1|KEDGBJ_06497	GCF_016899425.1	KEDGBJ_06497	True	True	6
GCF_016899425.1|KEDGBJ_06498	GCF_016899425.1	KEDGBJ_06498	True	True	6
GCF_016899425.1|KEDGBJ_06499	GCF_016899425.1	KEDGBJ_06499	True	True	4
GCF_016899425.1|KEDGBJ_06500	GCF_016899425.1	KEDGBJ_06500	True	True	6
GCF_016899425.1|KEDGBJ_06501	GCF_016899425.1	KEDGBJ_06501	True	True	3
GCF_016899425.1|KEDGBJ_06502	GCF_016899425.1	KEDGBJ_06502	True	True	5
GCF_016899425.1|KEDGBJ_06503	GCF_016899425.1	KEDGBJ_06503	True	True	7
GCF_016899425.1|KEDGBJ_06504	GCF_016899425.1	KEDGBJ_06504	True	True	4
GCF_016899425.1|KEDGBJ_06505	GCF_016899425.1	KEDGBJ_06505	True	True	6
GCF_016899425.1|KEDGBJ_06506	GCF_016899425.1	KEDGBJ_06506	True	True	6
GCF_016899425.1|KEDGBJ_06507	GCF_016899425.1	KEDGBJ_06507	True	True	5
GCF_016899425.1|KEDGBJ_06508	GCF_016899425.1	KEDGBJ_06508	True	True	6
GCF_016899425.1|KEDGBJ_06509	GCF_016899425.1	KEDGBJ_06509	True	True	4
GCF_016899425.1|KEDGBJ_06510	GCF_016899425.1	KEDGBJ_06510	True	True	9
GCF_016899425.1|KEDGBJ_06511	GCF_016899425.1	KEDGBJ_06511	True	True	6
GCF_016899425.1|KEDGBJ_06512	GCF_016899425.1	KEDGBJ_06512	True	True	4
GCF_016899425.1|KEDGBJ_06513	GCF_016899425.1	KEDGBJ_06513	True	True	5
GCF_016899425.1|KEDGBJ_06514	GCF_016899425.1	KEDGBJ_06514	True	True	7
GCF_016899425.1|KEDGBJ_06515	GCF_016899425.1	KEDGBJ_06515	True	True	8
GCF_016899425.1|KEDGBJ_06516	GCF_016899425.1	KEDGBJ_06516	True	True	9
GCF_016899425.1|KEDGBJ_06517	GCF_016899425.1	KEDGBJ_06517	True	True	3
GCF_016899425.1|KEDGBJ_06518	GCF_016899425.1	KEDGBJ_06518	True	True	5
GCF_016899425.1|KEDGBJ_06519	GCF_016899425.1	KEDGBJ_06519	True	True	5
GCF_016899425.1|KEDGBJ_06520	GCF_016899425.1	KEDGBJ_06520	True	True	4
GCF_016899425.1|KEDGBJ_06521	GCF_016899425.1	KEDGBJ_06521	True	True	6
GCF_016899425.1|KEDGBJ_06522	GCF_016899425.1	KEDGBJ_06522	True	True	4
GCF_016899425.1|KEDGBJ_06523	GCF_016899425.1	KEDGBJ_06523	True	True	5
GCF_016899425.1|KEDGBJ_06525	GCF_016899425.1	KEDGBJ_06525	True	True	6
GCF_016899425.1|KEDGBJ_06526	GCF_016899425.1	KEDGBJ_06526	True	True	9
GCF_016899425.1|KEDGBJ_06527	GCF_016899425.1	KEDGBJ_06527	True	True	9
GCF_016899425.1|KEDGBJ_06528	GCF_016899425.1	KEDGBJ_06528	True	True	4
GCF_016899425.1|KEDGBJ_06529	GCF_016899425.1	KEDGBJ_06529	True	True	6
GCF_016899425.1|KEDGBJ_06530	GCF_016899425.1	KEDGBJ_06530	True	True	8
GCF_016899425.1|KEDGBJ_06531	GCF_016899425.1	KEDGBJ_06531	True	True	7
GCF_016899425.1|KEDGBJ_06532	GCF_016899425.1	KEDGBJ_06532	True	True	5
GCF_016899425.1|KEDGBJ_06533	GCF_016899425.1	KEDGBJ_06533	True	True	7
GCF_016899425.1|KEDGBJ_06534	GCF_016899425.1	KEDGBJ_06534	True	True	5
GCF_016899425.1|KEDGBJ_06537	GCF_016899425.1	KEDGBJ_06537	True	True	1
GCF_016899425.1|KEDGBJ_06538	GCF_016899425.1	KEDGBJ_06538	True	True	8
GCF_016899425.1|KEDGBJ_06539	GCF_016899425.1	KEDGBJ_06539	True	True	7
GCF_016899425.1|KEDGBJ_06540	GCF_016899425.1	KEDGBJ_06540	True	True	6
GCF_016899425.1|KEDGBJ_06541	GCF_016899425.1	KEDGBJ_06541	True	True	4
GCF_016899425.1|KEDGBJ_06542	GCF_016899425.1	KEDGBJ_06542	True	True	7
GCF_016899425.1|KEDGBJ_06543	GCF_016899425.1	KEDGBJ_06543	True	True	2
GCF_016899425.1|KEDGBJ_06544	GCF_016899425.1	KEDGBJ_06544	True	True	7
GCF_016899425.1|KEDGBJ_06545	GCF_016899425.1	KEDGBJ_06545	True	True	7
GCF_016899425.1|KEDGBJ_06546	GCF_016899425.1	KEDGBJ_06546	True	True	9
GCF_016899425.1|KEDGBJ_06547	GCF_016899425.1	KEDGBJ_06547	True	True	9
GCF_016899425.1|KEDGBJ_06548	GCF_016899425.1	KEDGBJ_06548	True	True	5
GCF_016899425.1|KEDGBJ_06549	GCF_016899425.1	KEDGBJ_06549	True	True	6
GCF_016899425.1|KEDGBJ_06550	GCF_016899425.1	KEDGBJ_06550	True	True	7
GCF_016899425.1|KEDGBJ_06551	GCF_016899425.1	KEDGBJ_06551	True	True	9
GCF_016899425.1|KEDGBJ_06552	GCF_016899425.1	KEDGBJ_06552	True	True	7
GCF_016899425.1|KEDGBJ_06553	GCF_016899425.1	KEDGBJ_06553	True	True	6
GCF_016899425.1|KEDGBJ_06554	GCF_016899425.1	KEDGBJ_06554	True	True	7
GCF_016899425.1|KEDGBJ_06555	GCF_016899425.1	KEDGBJ_06555	True	True	9
GCF_016899425.1|KEDGBJ_06556	GCF_016899425.1	KEDGBJ_06556	True	True	4
GCF_016899425.1|KEDGBJ_06557	GCF_016899425.1	KEDGBJ_06557	True	True	6
GCF_016899425.1|KEDGBJ_06558	GCF_016899425.1	KEDGBJ_06558	True	True	4
GCF_016899425.1|KEDGBJ_06559	GCF_016899425.1	KEDGBJ_06559	True	True	4
GCF_016899425.1|KEDGBJ_06560	GCF_016899425.1	KEDGBJ_06560	True	True	4
GCF_016899425.1|KEDGBJ_06561	GCF_016899425.1	KEDGBJ_06561	True	True	7
GCF_016899425.1|KEDGBJ_06562	GCF_016899425.1	KEDGBJ_06562	True	True	8
GCF_016899425.1|KEDGBJ_06563	GCF_016899425.1	KEDGBJ_06563	True	True	6
GCF_016899425.1|KEDGBJ_06564	GCF_016899425.1	KEDGBJ_06564	True	True	2
GCF_016899425.1|KEDGBJ_06565	GCF_016899425.1	KEDGBJ_06565	True	True	5
GCF_016899425.1|KEDGBJ_06566	GCF_016899425.1	KEDGBJ_06566	True	True	7
GCF_016899425.1|KEDGBJ_06567	GCF_016899425.1	KEDGBJ_06567	True	True	9
GCF_016899425.1|KEDGBJ_06568	GCF_016899425.1	KEDGBJ_06568	True	True	9
GCF_016899425.1|KEDGBJ_06569	GCF_016899425.1	KEDGBJ_06569	True	True	4
GCF_016899425.1|KEDGBJ_06570	GCF_016899425.1	KEDGBJ_06570	True	True	9
GCF_016899425.1|KEDGBJ_06571	GCF_016899425.1	KEDGBJ_06571	True	True	8
GCF_016899425.1|KEDGBJ_06572	GCF_016899425.1	KEDGBJ_06572	True	True	8
GCF_016899425.1|KEDGBJ_06573	GCF_016899425.1	KEDGBJ_06573	True	True	9
GCF_016899425.1|KEDGBJ_06574	GCF_016899425.1	KEDGBJ_06574	True	True	7
GCF_016899425.1|KEDGBJ_06575	GCF_016899425.1	KEDGBJ_06575	True	True	5
GCF_016899425.1|KEDGBJ_06576	GCF_016899425.1	KEDGBJ_06576	True	True	7
GCF_016899425.1|KEDGBJ_06577	GCF_016899425.1	KEDGBJ_06577	True	True	7
GCF_016899425.1|KEDGBJ_06578	GCF_016899425.1	KEDGBJ_06578	True	True	6
GCF_016899425.1|KEDGBJ_06579	GCF_016899425.1	KEDGBJ_06579	True	True	6
GCF_016899425.1|KEDGBJ_06580	GCF_016899425.1	KEDGBJ_06580	True	True	6
GCF_016899425.1|KEDGBJ_06581	GCF_016899425.1	KEDGBJ_06581	True	True	6
GCF_016899425.1|KEDGBJ_06582	GCF_016899425.1	KEDGBJ_06582	True	True	7
GCF_016899425.1|KEDGBJ_06583	GCF_016899425.1	KEDGBJ_06583	True	True	6
GCF_016899425.1|KEDGBJ_06584	GCF_016899425.1	KEDGBJ_06584	True	True	7
GCF_016899425.1|KEDGBJ_06585	GCF_016899425.1	KEDGBJ_06585	True	True	7
GCF_016899425.1|KEDGBJ_06586	GCF_016899425.1	KEDGBJ_06586	True	True	3
GCF_016899425.1|KEDGBJ_06587	GCF_016899425.1	KEDGBJ_06587	True	True	3
GCF_016899425.1|KEDGBJ_06588	GCF_016899425.1	KEDGBJ_06588	True	True	5
GCF_016899425.1|KEDGBJ_06589	GCF_016899425.1	KEDGBJ_06589	True	True	6
GCF_016899425.1|KEDGBJ_06590	GCF_016899425.1	KEDGBJ_06590	True	True	5
GCF_016899425.1|KEDGBJ_06591	GCF_016899425.1	KEDGBJ_06591	True	True	4
GCF_016899425.1|KEDGBJ_06592	GCF_016899425.1	KEDGBJ_06592	True	True	8
