Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
genomes/GCF_984671695.1.fna	genomes/MF7.fna	91.90	62.76	53.54	NZ_OZ480247.1 Burkholderia arboris strain R-16920 isolate R-16920 chromosome R16920_1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_038452255.1.fna	genomes/MF7.fna	91.77	59.69	55.26	NZ_CP150849.1 Burkholderia pyrrocinia strain BX1 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_002356275.1.fna	genomes/MF7.fna	91.77	62.43	55.47	NZ_AP018111.1 Burkholderia stabilis strain FERMP-21014 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_022809715.1.fna	genomes/MF7.fna	91.71	64.53	57.14	NZ_CP094459.1 Burkholderia pyrrocinia strain JK-SH007 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_054073385.1.fna	genomes/MF7.fna	91.71	61.46	56.65	NZ_CM133398.1 Burkholderia pyrrocinia strain NP45 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_054073395.1.fna	genomes/MF7.fna	91.71	60.34	56.62	NZ_CM133400.1 Burkholderia pyrrocinia strain NP42 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001028665.1.fna	genomes/MF7.fna	91.65	61.74	56.57	NZ_CP011503.1 Burkholderia pyrrocinia strain DSM 10685 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_059089405.1.fna	genomes/MF7.fna	91.65	61.62	57.12	NZ_CM180997.1 Burkholderia pyrrocinia strain NP46 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003233675.1.fna	genomes/MF7.fna	91.65	55.31	56.81	NZ_CP029824.1 Burkholderia sp. JP2-270 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_056640905.1.fna	genomes/MF7.fna	91.65	55.03	55.68	NZ_CM153254.1 Burkholderia pyrrocinia strain B26 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_054955335.1.fna	genomes/MF7.fna	91.65	63.48	51.33	NZ_CM143258.1 Burkholderia contaminans strain BTS-5 chromosome, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_037055255.1.fna	genomes/MF7.fna	91.65	56.07	56.05	NZ_CP146376.1 Burkholderia pyrrocinia strain JBC226 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001411495.1.fna	genomes/MF7.fna	91.60	56.66	56.12	NZ_CP012981.1 Burkholderia cepacia ATCC 25416 strain UCB 717 chromosome 1	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_002209085.2.fna	genomes/MF7.fna	91.60	56.79	56.01	NZ_CP022083.2 Burkholderia cepacia strain FDAARGOS_345 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_002407525.2.fna	genomes/MF7.fna	91.60	56.79	56.01	NZ_CP023518.1 Burkholderia cepacia strain FDAARGOS_388 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_049487195.1.fna	genomes/MF7.fna	91.60	58.45	54.90	NZ_CP137808.1 Burkholderia sp. NLJ2 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003546465.1.fna	genomes/MF7.fna	91.60	56.77	55.97	NZ_CP007746.1 Burkholderia cepacia ATCC 25416 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023053515.1.fna	genomes/MF7.fna	91.60	55.48	55.85	NZ_CP095496.1 Burkholderia cepacia strain BRDJ chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_021344035.2.fna	genomes/MF7.fna	91.60	53.78	55.52	NZ_CP158564.1 Burkholderia cepacia strain JK11 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_056783395.1.fna	genomes/MF7.fna	91.60	57.98	55.70	NZ_CM165588.1 Burkholderia pyrrocinia strain R74 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_018417535.1.fna	genomes/MF7.fna	91.60	55.85	54.89	NZ_CP070977.1 Burkholderia pyrrocinia strain Hargis chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_016899445.1.fna	genomes/MF7.fna	91.60	60.53	56.12	NZ_CP041777.1 Burkholderia sp. MS455 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_041070875.1.fna	genomes/MF7.fna	91.60	59.59	55.58	NZ_CP163499.1 Burkholderia cepacia strain JK6 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_045925845.1.fna	genomes/MF7.fna	91.60	60.32	58.02	NZ_CP174521.1 Burkholderia pyrrocinia strain DLL-114 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_029962485.1.fna	genomes/MF7.fna	91.60	61.70	54.71	NZ_CP073637.1 Burkholderia cepacia strain ZJ1 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374475.1.fna	genomes/MF7.fna	91.54	56.27	55.04	NZ_CP090698.1 Burkholderia cepacia strain 2017Y70952565VI chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374675.1.fna	genomes/MF7.fna	91.54	56.14	55.01	NZ_CP090730.1 Burkholderia cepacia strain 2011Ycf793I chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718395.1.fna	genomes/MF7.fna	91.54	59.93	50.61	NZ_CP013375.1 Burkholderia cepacia strain INT3-BP177 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_023374715.1.fna	genomes/MF7.fna	91.54	56.27	55.06	NZ_CP090737.1 Burkholderia cepacia strain 2011Ycf427V chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_050613135.1.fna	genomes/MF7.fna	91.54	58.80	55.73	NZ_CP192533.1 Burkholderia cepacia strain R7-5 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718575.1.fna	genomes/MF7.fna	91.54	58.96	56.70	NZ_CP013404.1 Burkholderia lata strain FL-7-5-30-S1-D0 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_050632325.1.fna	genomes/MF7.fna	91.54	56.95	54.92	NZ_CP192560.1 Burkholderia cepacia strain P7 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_050632355.1.fna	genomes/MF7.fna	91.54	56.63	55.69	NZ_CP192549.1 Burkholderia cepacia strain P3 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_009586235.1.fna	genomes/MF7.fna	91.54	57.55	55.42	NZ_CP045235.1 Burkholderia cepacia strain BC16 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_053348855.1.fna	genomes/MF7.fna	91.54	61.25	54.76	NZ_CM130027.1 Burkholderia metallica strain NN518 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_057005415.2.fna	genomes/MF7.fna	91.54	55.38	55.77	NZ_CM174446.1 Burkholderia sp. KL41 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_964265015.1.fna	genomes/MF7.fna	91.54	50.51	52.36	NZ_OZ183805.1 Burkholderia sp. LMG 32019 strain R-36351 isolate R-36351 chromosome 1	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_014854795.1.fna	genomes/MF7.fna	91.54	57.46	55.57	NZ_CP032009.1 Burkholderia cepacia strain 39628 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_046773525.1.fna	genomes/MF7.fna	91.54	57.57	54.63	NZ_CP177244.1 Burkholderia cepacia strain zafu-111 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_047127275.1.fna	genomes/MF7.fna	91.54	56.62	57.29	NZ_CP098396.1 Burkholderia lata strain JAB02 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_029633645.1.fna	genomes/MF7.fna	91.54	60.54	57.24	NZ_CP090632.1 Burkholderia contaminans strain FFH2055 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_048565265.1.fna	genomes/MF7.fna	91.54	56.10	55.11	NZ_CP183461.1 Burkholderia theae strain XITOU chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_025560745.1.fna	genomes/MF7.fna	91.54	57.63	54.75	NZ_CP090482.1 Burkholderia sp. S-53 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_033675345.1.fna	genomes/MF7.fna	91.54	55.85	55.19	NZ_QXCV01000001.1 Burkholderia cepacia strain LNT40 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_047902435.1.fna	genomes/MF7.fna	91.54	55.23	55.63	NZ_CP138378.1 Burkholderia cepacia strain L303 chromosome, complete genome	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_024661975.1.fna	genomes/MF7.fna	91.54	56.22	54.88	NZ_CP102482.1 Burkholderia contaminans strain DM32 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_024600575.1.fna	genomes/MF7.fna	91.54	57.65	55.90	NZ_CP102329.1 Burkholderia cepacia strain N3009-2YT chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_028462305.2.fna	genomes/MF7.fna	91.54	57.49	55.58	NZ_CP159409.1 Burkholderia cepacia strain SCCH90 Bcn202840 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCA_024298805.1.fna	genomes/MF7.fna	91.50	55.89	56.77	CP101279.1 Burkholderia sp. FXe9 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_009755625.1.fna	genomes/MF7.fna	91.50	56.60	56.39	NZ_CP046607.1 Burkholderia contaminans strain XL73 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_022533485.1.fna	genomes/MF7.fna	91.50	57.01	56.54	NZ_CP092851.1 Burkholderia contaminans strain B17-01563-1 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003704285.1.fna	genomes/MF7.fna	91.50	60.85	57.22	NZ_CP013390.1 Burkholderia contaminans strain FL-1-2-30-S1-D0 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_019915365.1.fna	genomes/MF7.fna	91.50	56.54	54.42	NZ_CP082807.1 Burkholderia contaminans strain SCAID TST1-2021 (11/270) chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_018223785.1.fna	genomes/MF7.fna	91.50	52.83	56.43	NZ_CP073664.1 Burkholderia contaminans strain toggle1 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718555.1.fna	genomes/MF7.fna	91.50	62.90	53.75	NZ_CP013401.1 Burkholderia metallica strain FL-6-5-30-S1-D7 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_009191525.1.fna	genomes/MF7.fna	91.50	57.12	56.51	NZ_CP028807.1 Burkholderia contaminans strain SK875 chromosome SK875-1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_054558305.1.fna	genomes/MF7.fna	91.50	58.50	56.54	NZ_AP045830.1 Burkholderia contaminans strain T-34 isolate T-34 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_007724625.1.fna	genomes/MF7.fna	91.50	54.59	56.56	NZ_CP042164.1 Burkholderia contaminans strain ZCC chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_029590335.1.fna	genomes/MF7.fna	91.50	55.91	56.57	NZ_CP120947.1 Burkholderia contaminans strain 5080 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_044057485.1.fna	genomes/MF7.fna	91.50	56.38	56.47	NZ_CP172005.1 Burkholderia contaminans strain PCR-C_Y9 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_040215475.1.fna	genomes/MF7.fna	91.50	58.25	56.42	NZ_CP157952.1 Burkholderia contaminans strain UnB1430 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_029633825.1.fna	genomes/MF7.fna	91.50	51.99	56.47	NZ_CP090640.1 Burkholderia contaminans strain LMG 23361 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_025643535.1.fna	genomes/MF7.fna	91.50	56.50	56.35	NZ_CP102467.1 Burkholderia contaminans strain NML151067 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_025643515.1.fna	genomes/MF7.fna	91.50	56.51	56.37	NZ_CP102462.1 Burkholderia contaminans strain NML151013 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001029145.1.fna	genomes/MF7.fna	91.45	58.22	57.02	NZ_CP009743.1 Burkholderia contaminans strain MS14 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_002924455.1.fna	genomes/MF7.fna	91.45	55.66	55.28	NZ_CM009575.1 Burkholderia contaminans strain 170816 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_050632305.1.fna	genomes/MF7.fna	91.45	59.28	55.49	NZ_CP192556.1 Burkholderia contaminans strain P1 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_050632315.1.fna	genomes/MF7.fna	91.45	59.32	55.52	NZ_CP192545.1 Burkholderia contaminans strain P5 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_050632335.1.fna	genomes/MF7.fna	91.45	59.25	55.46	NZ_CP192552.1 Burkholderia contaminans strain P2 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_050632345.1.fna	genomes/MF7.fna	91.45	59.30	55.50	NZ_CP192563.1 Burkholderia contaminans strain P6 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_029633805.1.fna	genomes/MF7.fna	91.45	55.14	56.25	NZ_CP090635.1 Burkholderia contaminans strain FFI45 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_033675325.1.fna	genomes/MF7.fna	91.45	55.33	55.42	NZ_QXCU01000002.1 Burkholderia cepacia strain 10223 chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003330765.1.fna	genomes/MF7.fna	91.31	58.53	53.92	NZ_CP024902.1 Burkholderia pyrrocinia strain mHSR5 chromosome mHSR5_A, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_051355645.1.fna	genomes/MF7.fna	91.31	53.65	53.62	NZ_CP195707.1 Burkholderia lata strain DSM 23089 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_048914405.1.fna	genomes/MF7.fna	91.31	56.43	53.63	NZ_CP184864.1 Burkholderia contaminans strain 95281 chromosome 1	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_900240005.1.fna	genomes/MF7.fna	91.22	53.77	52.64	NZ_LR025742.1 Burkholderia stabilis isolate E chromosome I	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_964265025.1.fna	genomes/MF7.fna	91.18	54.41	53.49	NZ_OZ183802.1 Burkholderia sp. LMG 21824 strain R-15933 isolate R-15933 chromosome 1	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_964265005.1.fna	genomes/MF7.fna	91.18	54.46	52.62	NZ_OZ183799.1 Burkholderia sp. LMG 32019 chromosome 1	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003711145.1.fna	genomes/MF7.fna	91.08	51.31	51.89	NZ_CP024943.1 Burkholderia lata strain A05 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_964264995.1.fna	genomes/MF7.fna	91.08	54.42	52.58	NZ_OZ183796.1 Burkholderia sp. LMG 32019 strain R-18634 isolate R-18634 chromosome 1	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_048627025.1.fna	genomes/MF7.fna	91.08	50.47	51.76	NZ_CP184468.1 Burkholderia aenigmatica strain ST2120 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001742165.1.fna	genomes/MF7.fna	91.03	53.82	52.82	NZ_CP016442.1 Burkholderia stabilis strain ATCC BAA-67 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_964264985.1.fna	genomes/MF7.fna	90.99	57.89	51.97	NZ_OZ183792.1 Burkholderia sp. LMG 21824 chromosome 1	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_016458785.1.fna	genomes/MF7.fna	90.99	64.25	46.60	NZ_CP066762.1 Burkholderia ambifaria strain BJQ0010 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_026683795.2.fna	genomes/MF7.fna	90.99	65.06	46.32	NZ_CP113269.2 Burkholderia ambifaria strain CEP0996 pc3-null chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000292915.1.fna	genomes/MF7.fna	90.79	59.00	43.91	NC_018513.1 Burkholderia cepacia GG4 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001524645.2.fna	genomes/MF7.fna	90.79	58.31	48.65	NZ_CP013427.1 Burkholderia sp. MSMB0856 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_049913365.1.fna	genomes/MF7.fna	90.79	59.18	50.86	NZ_CP184381.1 Burkholderia ambifaria strain R-30 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_026683875.2.fna	genomes/MF7.fna	90.79	60.28	51.92	NZ_CP113275.2 Burkholderia ambifaria strain HSJ1v chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_026683855.2.fna	genomes/MF7.fna	90.79	60.28	51.92	NZ_CP113278.2 Burkholderia ambifaria strain HSJ1 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_049942845.1.fna	genomes/MF7.fna	90.77	59.17	50.97	NZ_CP187967.1 Burkholderia sp. R-40 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_000959545.1.fna	genomes/MF7.fna	90.77	60.05	52.03	NZ_CP009798.1 Burkholderia ambifaria AMMD chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_020843905.1.fna	genomes/MF7.fna	90.72	59.30	50.65	NZ_CP086291.1 Burkholderia ambifaria strain B21-008 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_026314965.1.fna	genomes/MF7.fna	90.72	59.92	51.62	NZ_CP111124.1 Burkholderia ambifaria strain AU0212 Variant chromosome 1	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_026314985.1.fna	genomes/MF7.fna	90.72	59.95	51.64	NZ_CP111127.1 Burkholderia ambifaria strain AU0212 chromosome 1	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_026683835.2.fna	genomes/MF7.fna	90.67	60.02	51.03	NZ_CP113272.2 Burkholderia ambifaria strain CEP0996 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718835.1.fna	genomes/MF7.fna	90.58	46.87	43.17	NZ_CP013443.1 Burkholderia cepacia strain MSMB1184WGS chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_026958255.1.fna	genomes/MF7.fna	90.58	59.52	50.72	NZ_CP092843.1 Burkholderia ambifaria strain Q53 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_020843985.1.fna	genomes/MF7.fna	90.56	59.48	51.30	NZ_CP086304.1 Burkholderia ambifaria strain B21-004 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_005937855.2.fna	genomes/MF7.fna	90.52	58.90	50.04	NZ_CP042177.1 Burkholderia sp. KBS0801 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_016458805.1.fna	genomes/MF7.fna	90.52	59.47	44.19	NZ_CP066769.1 Burkholderia anthina strain BJQ0011 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001523915.2.fna	genomes/MF7.fna	90.48	56.84	46.64	NZ_CP013384.1 Burkholderia sp. LA-2-3-30-S1-D2 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001636095.1.fna	genomes/MF7.fna	90.48	57.18	45.30	NZ_CM004191.1 Burkholderia territorii strain MSMB2203WGS chromosome 1, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_038782865.1.fna	genomes/MF7.fna	90.48	59.12	51.53	NZ_CP152370.1 Burkholderia ambifaria strain CF3 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_020843965.1.fna	genomes/MF7.fna	90.36	57.27	50.89	NZ_CP086301.1 Burkholderia sp. B21-005 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_017815595.1.fna	genomes/MF7.fna	90.33	62.35	40.83	NZ_CP072601.1 Burkholderia latens strain AU0505 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_020843945.1.fna	genomes/MF7.fna	90.33	56.72	50.89	NZ_CP086294.1 Burkholderia sp. B21-007 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_054166185.1.fna	genomes/MF7.fna	90.33	56.08	52.13	NZ_CM135122.1 Burkholderia ambifaria strain SI05 chromosome, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_043193125.1.fna	genomes/MF7.fna	90.33	58.82	51.61	NZ_CP142981.1 Burkholderia ambifaria strain BCC0191 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718335.1.fna	genomes/MF7.fna	90.23	58.20	46.23	NZ_CP013366.1 Burkholderia territorii strain RF8-non-BP5 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_020843925.1.fna	genomes/MF7.fna	90.23	58.93	51.58	NZ_CP086297.1 Burkholderia ambifaria strain B21-006 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_017514945.1.fna	genomes/MF7.fna	90.16	50.12	48.79	NZ_CP071825.1 Burkholderia anthina strain 1CH1 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_003366075.1.fna	genomes/MF7.fna	90.16	51.59	47.53	NZ_CP028962.1 Burkholderia sp. IDO3 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_044501195.1.fna	genomes/MF7.fna	90.08	48.09	47.70	NZ_CP162532.1 Burkholderia anthina strain LMG 22950 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_020809565.1.fna	genomes/MF7.fna	90.02	54.23	40.05	NZ_JAJFOB010000001.1 Burkholderia dolosa strain FDAARGOS_1589 chromosome 1 map unlocalized ctg.s1.000001F_arrow_pilon, whole genome shotgun sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
genomes/GCF_001718795.1.fna	genomes/MF7.fna	90.02	58.19	44.30	NZ_CP013435.1 Burkholderia latens strain AU17928 isolate AU17928 chromosome 1, complete sequence	BMF7_NODE_26_len_1074_cov_2_45145_ID_4813260.1
